"presetFieldsKey","r","type","labelEn","labelTransl","icon","universal","keys","optionskey","valueEn","valueTransl","placeholderEn","placeholderTransl","endRec"
"cardinal_direction",16,"combo"," "," "," "," "," ","NNW","North-northwest",," "," ","last"
"clock_direction",1,"combo","Direction","Suunta"," "," ","direction","clockwise","Clockwise","Myötäpäivään"," "," ","last"
"clock_direction",2,"combo"," "," "," "," "," ","anticlockwise","Counterclockwise","Vastapäivään"," "," ","last"
"collection_times",1,"text","Collection Times","Tyhjennysaika"," "," ","collection_times"," "," "," "," "," ","last"
"construction",1,"combo","Type","Tyyppi"," "," ","construction"," "," "," "," "," ","last"
"country",1,"combo","Country","Maa"," "," ","country"," "," "," "," "," ","last"
"covered",1,"check","Covered","Katos"," "," ","covered"," "," "," "," "," ","last"
"craft",1,"typeCombo","Type","Tyyppi"," "," ","craft"," "," "," "," "," ","last"
"crop",1,"combo","Crop"," "," "," ","crop"," "," "," "," "," ","last"
"crossing",1,"combo","Type","Tyyppi"," "," ","crossing"," "," "," "," "," ","last"
"cuisine",1,"combo","Cuisine","Ruokakulttuuri"," "," ","cuisine"," "," "," "," "," ","last"
"delivery",1,"check","Delivery"," "," "," ","delivery"," "," "," "," "," ","last"
"denomination",1,"combo","Denomination","Suuntaus"," "," ","denomination"," "," "," "," "," ","last"
"denotation",1,"combo","Denotation","Esittäminen"," "," ","denotation"," "," "," "," "," ","last"
"description",1,"textarea","Description","Kuvaus"," "," ","description"," "," "," "," "," ","last"
"electrified",1,"combo","Electrification","Sähköistys"," "," ","electrified","contact_line","Contact Line","Sähkojohtimet","Contact Line, Electrified Rail..."," ","last"
"electrified",2,"combo"," "," "," "," "," ","rail","Electrified Rail","Sähkökisko"," "," ","last"
"electrified",3,"combo"," "," "," "," "," ","yes","Yes (unspecified)","Kyllä (määrittelemätön)"," "," ","last"
"electrified",4,"combo"," "," "," "," "," ","no","No","Ei"," "," ","last"
"elevation",1,"number","Elevation","Korkeus","elevation",true,"ele"," "," "," "," "," ","last"
"emergency",1,"check","Emergency","Kiireellinen"," "," ","emergency"," "," "," "," "," ","last"
"entrance",1,"typeCombo","Type","Tyyppi"," "," ","entrance"," "," "," "," "," ","last"
"except",1,"combo","Exceptions","Poikkeukset"," "," ","except"," "," "," "," "," ","last"
"fax",1,"tel","Fax","Faksinumero"," "," ","fax"," "," "," ","+31 42 123 4567","+358 40 123 4567","last"
"fee",1,"check","Fee","Hinta"," "," ","fee"," "," "," "," "," ","last"
"fire_hydrant/type",1,"combo","Type","Tyyppi"," "," ","fire_hydrant:type","wall","Pillar/Aboveground","Seinä"," "," ","last"
"fire_hydrant/type",2,"combo"," "," "," "," "," ","pond","Underground","Lampi"," "," ","last"
"fire_hydrant/type",3,"combo"," "," "," "," "," ","wall","Wall",," "," ","last"
"fire_hydrant/type",4,"combo"," "," "," "," "," ","pond","Pond",," "," ","last"
"fixme",1,"textarea","Fix Me","Korjaa minut"," "," ","fixme"," "," "," "," "," ","last"
"fuel",1,"combo","Fuel","Polttoaine"," "," ","fuel"," "," "," "," "," ","last"
"fuel/biodiesel",1,"check","Sells Biodiesel","Biodiesel-myynti"," "," ","fuel:biodiesel"," "," "," "," "," ","last"
"fuel/diesel",1,"check","Sells Diesel","Diesel-myynti"," "," ","fuel:diesel"," "," "," "," "," ","last"
"fuel/e10",1,"check","Sells E10","E10-myynti"," "," ","fuel:e10"," "," "," "," "," ","last"
"fuel/e85",1,"check","Sells E85","E85-myynti"," "," ","fuel:e85"," "," "," "," "," ","last"
"fuel/lpg",1,"check","Sells Propane","Propaanin myynti"," "," ","fuel:lpg"," "," "," "," "," ","last"
"fuel/octane_100",1,"check","Sells Racing Gasoline"," "," "," ","fuel:octane_100"," "," "," "," "," ","last"
"fuel/octane_91",1,"check","Sells Regular Gasoline"," "," "," ","fuel:octane_91"," "," "," "," "," ","last"
"fuel/octane_95",1,"check","Sells Midgrade Gasoline"," "," "," ","fuel:octane_95"," "," "," "," "," ","last"
"fuel/octane_98",1,"check","Sells Premium Gasoline"," "," "," ","fuel:octane_98"," "," "," "," "," ","last"
"gauge",1,"combo","Gauge","Raideväli"," "," ","gauge"," "," "," "," "," ","last"
"generator/method",1,"combo","Method","Metodi"," "," ","generator:method"," "," "," "," "," ","last"
"generator/source",1,"combo","Source","Lähde"," "," ","generator:source"," "," "," "," "," ","last"
"generator/type",1,"combo","Type","Tyyppi"," "," ","generator:type"," "," "," "," "," ","last"
"golf_hole",1,"text","Reference","Väylänumero"," "," ","ref"," "," "," ","Hole number (1-18)","Väylänumero (1-18)","last"
"handicap",1,"number","Handicap","Tasoitussuositus (HCP)"," "," ","handicap"," "," "," ","1-18","1-18","last"
"highway",1,"typeCombo","Type","Tyyppi"," "," ","highway"," "," "," "," "," ","last"
"historic",1,"typeCombo","Type","Tyypp"," "," ","historic"," "," "," "," "," ","last"
"hoops",1,"number","Hoops"," "," "," ","hoops"," "," "," ","1, 2, 4...","1, 2, 4...","last"
"iata",1,"text","IATA","IATA"," "," ","iata"," "," "," "," "," ","last"
"icao",1,"text","ICAO","ICAO"," "," ","icao"," "," "," "," "," ","last"
"incline",1,"combo","Incline","Kaltevuus"," "," ","incline"," "," "," "," "," ","last"
"information",1,"typeCombo","Type","Tyyppi"," "," ","information"," "," "," "," "," ","last"
"internet_access",1,"combo","Internet Access","Internet-yhteys"," "," ","internet_access","yes","Yes","Kyllä"," "," ","last"
"internet_access",2,"combo"," "," "," "," "," ","no","No","Ei"," "," ","last"
"internet_access",3,"combo"," "," "," "," "," ","wlan","Wifi","WLAN"," "," ","last"
"internet_access",4,"combo"," "," "," "," "," ","wired","Wired","Ethernet-yhteys"," "," ","last"
"internet_access",5,"combo"," "," "," "," "," ","terminal","Terminal","Terminaali"," "," ","last"
"lamp_type",1,"combo","Type","Tyyppi"," "," ","lamp_type"," "," "," "," "," ","last"
"landuse",1,"typeCombo","Type","Tyyppi"," "," ","landuse"," "," "," "," "," ","last"
"lanes",1,"number","Lanes","Kaistat"," "," ","lanes"," "," "," ","1, 2, 3...","1, 2, 3...","last"
"layer",1,"combo","Layer","Kerros"," "," ","layer"," "," "," "," "," ","last"
"leisure",1,"typeCombo","Type","Tyyppi"," "," ","leisure"," "," "," "," "," ","last"
"length",1,"number","Length (Meters)","Pituus (metreinä)"," "," ","length"," "," "," "," "," ","last"
"levels",1,"number","Levels","Kerrokset"," "," ","building:levels"," "," "," ","2, 4, 6...","2, 4, 6...","last"
"lit",1,"check","Lit","Valaistus"," "," ","lit"," "," "," "," "," ","last"
"location",1,"combo","Location","Sijainti"," "," ","location"," "," "," "," "," ","last"
"man_made",1,"typeCombo","Type","Tyyppi"," "," ","man_made"," "," "," "," "," ","last"
"maxspeed",1,"maxspeed","Speed Limit","Nopeusrajoitus"," "," ","maxspeed"," "," "," ","40, 50, 60...","40, 50, 60...","last"
"mtb/scale",1,"combo","Mountain Biking Difficulty","Maastopyöräilyn haastavuus"," "," ","mtb:scale","0","0: Solid gravel/packed earth, no obstacles, wide curves","0: Tasainen sora/pakattu maa-aines, ei esteitä, laajakaariset käännökset","0, 1, 2, 3...","0, 1, 2, 3...","last"
"mtb/scale",2,"combo"," "," "," "," "," ","1","1: Some loose surface, small obstacles, wide curves","1: Hieman irtomaata, pieniä esteitä, laajakaariset käännökset"," "," ","last"
"mtb/scale",3,"combo"," "," "," "," "," ","2","2: Much loose surface, large obstacles, easy hairpins","2: Runsaasti irtomaata, suuria esteitä, helpot käännökset"," "," ","last"
"mtb/scale",4,"combo"," "," "," "," "," ","3","3: Slippery surface, large obstacles, tight hairpins","3: Liukas pinta, suuria esteitä, tiukat käännökset"," "," ","last"
"mtb/scale",5,"combo"," "," "," "," "," ","4","4: Loose surface or boulders, dangerous hairpins","4: Irtomaapäällyste tai -kalliot, vaarralliset käännökset"," "," ","last"
"mtb/scale",6,"combo"," "," "," "," "," ","5","5: Maximum difficulty, boulder fields, landslides","5: Vaikein mahdollinen, kivikkoa, jyrkänteitä"," "," ","last"
"mtb/scale",7,"combo"," "," "," "," "," ","6","6: Not rideable except by the very best mountain bikers","6: Ei ajokelpoinen huippuammattilaisia lukuunottamatta"," "," ","last"
"mtb/scale/imba",1,"combo","IMBA Trail Difficulty","IMBA-polkuluokitus"," "," ","mtb:scale:imba","0","Easiest (white circle)","Helpoin (valkoinen ympyrä)","Easy, Medium, Difficult...","Helppo, keskivaikea, Vaikea...","last"
"mtb/scale/imba",2,"combo"," "," "," "," "," ","1","Easy (green circle)","Helppo (vihreä ympyrä)"," "," ","last"
"mtb/scale/imba",3,"combo"," "," "," "," "," ","2","Medium (blue square)","Keskivaikea (sininen nelikulmio)"," "," ","last"
"mtb/scale/imba",4,"combo"," "," "," "," "," ","3","Difficult (black diamond)","Vaikea (musta vinoneliö)"," "," ","last"
"mtb/scale/imba",5,"combo"," "," "," "," "," ","4","Extremely Difficult (double black diamond)","Äärimmäisen vaikea (kaksinkertainen musta vinoneliö)"," "," ","last"
"mtb/scale/uphill",1,"combo","Mountain Biking Uphill Difficulty","Ylämäkipyöräilyn haastavuus"," "," ","mtb:scale:uphill","0","0: Avg. incline <10%, gravel/packed earth, no obstacles","0: Nousu keskimäärin <10%, sorapohja, ei esteitä","0, 1, 2, 3...","0, 1, 2, 3...","last"
"mtb/scale/uphill",2,"combo"," "," "," "," "," ","1","1: Avg. incline <15%, gravel/packed earth, few small objects","1: Nousu keskimäärin <15%, sorapohja, satunnaisia pieniä esteitä"," "," ","last"
"mtb/scale/uphill",3,"combo"," "," "," "," "," ","2","2: Avg. incline <20%, stable surface, fistsize rocks/roots","2: Nousu keskimäärin <20%, vakaa pinta, juurikkoa"," "," ","last"
"mtb/scale/uphill",4,"combo"," "," "," "," "," ","3","3: Avg. incline <25%, variable surface, fistsize rocks/branches","3: Nousu keskimäärin <25%, vaihteleva pinta, kiviä, runsasta juurikkoa"," "," ","last"
"mtb/scale/uphill",5,"combo"," "," "," "," "," ","4","4: Avg. incline <30%, poor condition, big rocks/branches","4: Nousu keskimäärin <30%, huonokuntoinen, suuria kiviä ja erittäin runsasta juurikkoa"," "," ","last"
"mtb/scale/uphill",6,"combo"," "," "," "," "," ","5","5: Very steep, bike generally needs to be pushed or carried","5: Todella jyrkkä, pyörän taluttaminen tai kantaminen suositeltavaa"," "," ","last"
"name",1,"localized","Name","Nimi"," "," ","name"," "," "," ","Common name (if any)","Käytettävä nimi (jos on)","last"
"natural",1,"typeCombo","Natural","Luonto"," "," ","natural"," "," "," "," "," ","last"
"network",1,"text","Network","Verkosto"," "," ","network"," "," "," "," "," ","last"
"note",1,"textarea","Note","Huomautus","note",true,"note"," "," "," "," "," ","last"
"office",1,"typeCombo","Type","Tyyppi"," "," ","office"," "," "," "," "," ","last"
"oneway",1,"check","One Way","Yksisuuntaisuus"," "," ","oneway"," "," "," "," "," ","last"
"oneway_yes",1,"check","One Way","Yksisuuntaisuus"," "," ","oneway"," "," "," "," "," ","last"
"opening_hours",1,"text","Hours","Aukioloajat"," "," ","opening_hours"," "," "," "," "," ","last"
"operator",1,"text","Operator","Toimija"," "," ","operator"," "," "," "," "," ","last"
"par",1,"number","Par","Lyöntimääräsuositus"," "," ","par"," "," "," ","3, 4, 5...","3, 4, 5...","last"
"park_ride",1,"check","Park and Ride","Autoparkki"," "," ","park_ride"," "," "," "," "," ","last"
"parking",1,"combo","Type","Tyyppi"," "," ","parking","surface","Surface","Pinta"," "," ","last"
"parking",2,"combo"," "," "," "," "," ","multi-storey","Multilevel",," "," ","last"
"parking",3,"combo"," "," "," "," "," ","underground","Underground",," "," ","last"
"parking",4,"combo"," "," "," "," "," ","sheds","Sheds",," "," ","last"
"parking",5,"combo"," "," "," "," "," ","carports","Carports",," "," ","last"
"parking",6,"combo"," "," "," "," "," ","garage_boxes","Garage Boxes",," "," ","last"
"parking",7,"combo"," "," "," "," "," ","lane","Roadside Lane",," "," ","last"
"phone",1,"tel","Phone","Puhelinnumero","telephone",true,"phone"," "," "," ","+31 42 123 4567","+358 40 123 4567","last"
"piste/difficulty",1,"combo","Difficulty","Haastavuus"," "," ","piste:difficulty","novice","Novice (instructional)","Vasta-alkaja (ohjeellinen)","Easy, Intermediate, Advanced...","Helppo, keskivaikea, vaikea...","last"
"piste/difficulty",2,"combo"," "," "," "," "," ","easy","Easy (green circle)","Erittäin helppo (vihreä ympyrä)"," "," ","last"
"piste/difficulty",3,"combo"," "," "," "," "," ","intermediate","Intermediate (blue square)","Helppo (sininen neliö)"," "," ","last"
"piste/difficulty",4,"combo"," "," "," "," "," ","advanced","Advanced (black diamond)","Keskivaikea (punainen timantti)"," "," ","last"
"piste/difficulty",5,"combo"," "," "," "," "," ","expert","Expert (double black diamond)","Vaikea (musta timantti)"," "," ","last"
"piste/difficulty",6,"combo"," "," "," "," "," ","freeride","Freeride (off-piste)","Merkitsemätön (off-rinne)"," "," ","last"
"piste/difficulty",7,"combo"," "," "," "," "," ","extreme","Extreme (climbing equipment required)","Extreme (edellyttää kiipeilyvarusteet)"," "," ","last"
"piste/grooming",1,"combo","Grooming","Rinne/latupohja"," "," ","piste:grooming","classic","Classic","Tasainen"," "," ","last"
"piste/grooming",2,"combo"," "," "," "," "," ","mogul","Mogul","Kumpare"," "," ","last"
"piste/grooming",3,"combo"," "," "," "," "," ","backcountry","Backcountry","Maaseutuhiihto"," "," ","last"
"piste/grooming",4,"combo"," "," "," "," "," ","classic+skating","Classic and Skating","Perinteinen ja vapaa hiihtotyyli"," "," ","last"
"piste/grooming",5,"combo"," "," "," "," "," ","scooter","Scooter/Snowmobile","Lumikelkka"," "," ","last"
"piste/grooming",6,"combo"," "," "," "," "," ","skating","Skating","Luistelu"," "," ","last"
"piste/type",1,"typeCombo","Type","Tyyppi"," "," ","piste:type"," "," "," "," "," ","last"
"place",1,"typeCombo","Type","Tyyppi"," "," ","place"," "," "," "," "," ","last"
"population",1,"text","Population","Asukasmäärä"," "," ","population"," "," "," "," "," ","last"
"power",1,"typeCombo","Type","Tyyppi"," "," ","power"," "," "," "," "," ","last"
"railway",1,"typeCombo","Type","Tyyppi"," "," ","railway"," "," "," "," "," ","last"
"recycling/cans",1,"check","Accepts Cans","Tölkinkeräys"," "," ","recycling:cans"," "," "," "," "," ","last"
"recycling/clothes",1,"check","Accepts Clothes","Vaatekeräys"," "," ","recycling:clothes"," "," "," "," "," ","last"
"recycling/glass",1,"check","Accepts Glass","Lasinkeräys"," "," ","recycling:glass"," "," "," "," "," ","last"
"recycling/paper",1,"check","Accepts Paper","Paperinkeräys"," "," ","recycling:paper"," "," "," "," "," ","last"
"ref",1,"text","Reference","Tie- tai linjanumero"," "," ","ref"," "," "," "," "," ","last"
"relation",1,"combo","Type","Tyyppi"," "," ","type"," "," "," "," "," ","last"
"religion",1,"combo","Religion","Uskonto"," "," ","religion"," "," "," "," "," ","last"
"restriction",1,"combo","Type","Tyyppi"," "," ","restriction"," "," "," "," "," ","last"
"restrictions",1,"restrictions","Turn Restrictions","Kääntymisrajoitukset","restrictions"," "," "," "," "," "," "," ","last"
"route",1,"combo","Type","Tyyppi"," "," ","route"," "," "," "," "," ","last"
"route_master",1,"combo","Type","Tyyppi"," "," ","route_master"," "," "," "," "," ","last"
"sac_scale",1,"combo","Hiking Difficulty","Patikointireitin vaikeustaso"," "," ","sac_scale","hiking","T1: Hiking","T1: Patikointi","Mountain Hiking, Alpine Hiking...","Vuoristopatikointi, alppipatikointi...","last"
"sac_scale",2,"combo"," "," "," "," "," ","mountain_hiking","T2: Mountain Hiking","T2: Vuoristopatikointi"," "," ","last"
"sac_scale",3,"combo"," "," "," "," "," ","demanding_mountain_hiking","T3: Demanding Mountain Hiking","T3: Vaativa vuoristopatikointi"," "," ","last"
"sac_scale",4,"combo"," "," "," "," "," ","alpine_hiking","T4: Alpine Hiking","T4: Alppipatikointi"," "," ","last"
"sac_scale",5,"combo"," "," "," "," "," ","demanding_alpine_hiking","T5: Demanding Alpine Hiking","T5: Vaativa alppipatikointi"," "," ","last"
"sac_scale",6,"combo"," "," "," "," "," ","difficult_alpine_hiking","T6: Difficult Alpine Hiking","T6: Vaikea alppipatikointi"," "," ","last"
"seasonal",1,"check","Seasonal","Kausiluonteisuus"," "," ","seasonal"," "," "," "," "," ","last"
"service",1,"combo","Type","Tyyppi"," "," ","service"," "," "," "," "," ","last"
"service/bicycle/chaintool",1,"check","Chain Tool"," "," "," ","service:bicycle:chaintool"," "," "," "," "," ","last"
"service/bicycle/pump",1,"check","Air Pump"," "," "," ","service:bicycle:pump"," "," "," "," "," ","last"
"shelter",1,"check","Shelter","Katos"," "," ","shelter"," "," "," "," "," ","last"
"shelter_type",1,"combo","Type","Tyyppi"," "," ","shelter_type"," "," "," "," "," ","last"
"shop",1,"typeCombo","Type","Tyyppi"," "," ","shop"," "," "," "," "," ","last"
"sloped_curb",1,"combo","Sloped Curb","Viistetty reunakivi"," "," ","sloped_curb"," "," "," "," "," ","last"
"smoking",1,"combo","Smoking","Tupakointi"," "," ","smoking","no","No smoking anywhere",,"No, Separated, Yes..."," ","last"
"smoking",2,"combo"," "," "," "," "," ","separated","In smoking areas, not physically isolated",," "," ","last"
"smoking",3,"combo"," "," "," "," "," ","isolated","In smoking areas, physically isolated",," "," ","last"
"smoking",4,"combo"," "," "," "," "," ","outside","Allowed outside",," "," ","last"
"smoking",5,"combo"," "," "," "," "," ","yes","Allowed everywhere",," "," ","last"
"smoking",6,"combo"," "," "," "," "," ","dedicated","Dedicated to smokers (e.g. smokers' club)",," "," ","last"
"smoothness",1,"combo","Smoothness"," "," "," ","smoothness","excellent","Thin Rollers: rollerblade, skateboard",,"Thin Rollers, Wheels, Off-Road..."," ","last"
"smoothness",2,"combo"," "," "," "," "," ","good","Thin Wheels: racing bike",," "," ","last"
"smoothness",3,"combo"," "," "," "," "," ","intermediate","Wheels: city bike, wheelchair, scooter",," "," ","last"
"smoothness",4,"combo"," "," "," "," "," ","bad","Robust Wheels: trekking bike, car, rickshaw",," "," ","last"
"smoothness",5,"combo"," "," "," "," "," ","very_bad","High Clearance: light duty off-road vehicle",," "," ","last"
"smoothness",6,"combo"," "," "," "," "," ","horrible","Off-Road: heavy duty off-road vehicle",," "," ","last"
"smoothness",7,"combo"," "," "," "," "," ","very_horrible","Specialized off-road: tractor, ATV",," "," ","last"
"smoothness",8,"combo"," "," "," "," "," ","impassible","Impassible / No wheeled vehicle",," "," ","last"
"social_facility_for",1,"radio","People served"," "," "," ","social_facility:for"," "," "," ","Homeless, Disabled, Child, etc"," ","last"
"source",1,"text","Source","Lähde","source",true,"source"," "," "," "," "," ","last"
"sport",1,"combo","Sport","Urheilulaji"," "," ","sport"," "," "," "," "," ","last"
"sport_ice",1,"combo","Sport"," "," "," ","sport"," "," "," "," "," ","last"
"sport_racing",1,"combo","Sport"," "," "," ","sport"," "," "," "," "," ","last"
"structure",1,"radio","Structure","Rakenne"," "," ","bridge,tunnel,embankment,cutting,ford"," "," "," ","Unknown","Tuntematon","last"
"studio_type",1,"combo","Type","Tyyppi"," "," ","type"," "," "," "," "," ","last"
"substation",1,"typeCombo","Type"," "," "," ","substation"," "," "," "," "," ","last"
"supervised",1,"check","Supervised","Valvonta"," "," ","supervised"," "," "," "," "," ","last"
"surface",1,"combo","Surface","Päällyste"," "," ","surface"," "," "," "," "," ","last"
"tactile_paving",1,"check","Tactile Paving","Huomioreuna näkövammaisille"," "," ","tactile_paving"," "," "," "," "," ","last"
"takeaway",1,"combo","Takeaway"," "," "," ","takeaway","yes","Yes",,"Yes, No, Takeaway Only..."," ","last"
"takeaway",2,"combo"," "," "," "," "," ","no","No",," "," ","last"
"takeaway",3,"combo"," "," "," "," "," ","only","Takeaway Only",," "," ","last"
"toilets/disposal",1,"combo","Disposal"," "," "," ","toilets:disposal","flush","Flush",," "," ","last"
"toilets/disposal",2,"combo"," "," "," "," "," ","pitlatrine","Pit/Latrine",," "," ","last"
"toilets/disposal",3,"combo"," "," "," "," "," ","chemical","Chemical",," "," ","last"
"toilets/disposal",4,"combo"," "," "," "," "," ","bucket","Bucket",," "," ","last"
"tourism",1,"typeCombo","Type","Tyyppi"," "," ","tourism"," "," "," "," "," ","last"
"towertype",1,"combo","Tower type","Tornin tyyppi"," "," ","tower:type"," "," "," "," "," ","last"
"tracktype",1,"combo","Track Type"," "," "," ","tracktype","grade1","Solid: paved or heavily compacted hardcore surface",,"Solid, Mostly Solid, Soft..."," ","last"
"tracktype",2,"combo"," "," "," "," "," ","grade2","Mostly Solid: gravel/rock with some soft material mixed in",," "," ","last"
"tracktype",3,"combo"," "," "," "," "," ","grade3","Even mixture of hard and soft materials",," "," ","last"
"tracktype",4,"combo"," "," "," "," "," ","grade4","Mostly Soft: soil/sand/grass with some hard material mixed in",," "," ","last"
"tracktype",5,"combo"," "," "," "," "," ","grade5","Soft: soil/sand/grass",," "," ","last"
"trail_visibility",1,"combo","Trail Visibility","Havaittavuus"," "," ","trail_visibility","excellent","Excellent: unambiguous path or markers everywhere","Erinomainen: selkeästi erottuva tai viitoitettu polku","Excellent, Good, Bad...","Erinomainen, hyvä, huono...","last"
"trail_visibility",2,"combo"," "," "," "," "," ","good","Good: markers visible, sometimes require searching","Hyvä: viitoitettu hyvin, vaatii satunnaisesti polun hakemista"," "," ","last"
"trail_visibility",3,"combo"," "," "," "," "," ","intermediate","Intermediate: few markers, path mostly visible","Keskinkertainen: viitoitettu satunnaisesti, polku pääosin näkyvissä"," "," ","last"
"trail_visibility",4,"combo"," "," "," "," "," ","bad","Bad: no markers, path sometimes invisible/pathless","Huono: ei viitoitusta, polku on satunnaisesti heikosti havaittavissa/puuttuu kokonaan"," "," ","last"
"trail_visibility",5,"combo"," "," "," "," "," ","horrible","Horrible: often pathless, some orientation skills required","Surkea: pääosin ei polkua ollenkaan, suunnistustaidot välttämättömiä"," "," ","last"
"trail_visibility",6,"combo"," "," "," "," "," ","no","No: pathless, excellent orientation skills required","Ei: ei minkäänlaista polkua, edistyneet suunnistustaidot välttämättömiä"," "," ","last"
"tree_type",1,"combo","Type","Tyyppi"," "," ","type"," "," "," "," "," ","last"
"trees",1,"combo","Trees","Puut"," "," ","trees"," "," "," "," "," ","last"
"tunnel",1,"combo","Tunnel","Tunneli"," "," ","tunnel"," "," "," "," "," ","last"
"vending",1,"combo","Type of Goods"," "," "," ","vending"," "," "," "," "," ","last"
"water",1,"combo","Type","Tyyppi"," "," ","water"," "," "," "," "," ","last"
"waterway",1,"typeCombo","Type","Tyyppi"," "," ","waterway"," "," "," "," "," ","last"
"website",1,"url","Website","Verkkosivusto","website",true,"website"," "," "," ","http://example.com/","http://www.esimerkki.fi/","last"
"wetland",1,"combo","Type","Tyyppi"," "," ","wetland"," "," "," "," "," ","last"
"wheelchair",1,"radio","Wheelchair Access","Esteettömyys","wheelchair",true,"wheelchair"," "," "," "," "," ","last"
"width",1,"number","Width (Meters)","Leveys (metreinä)"," "," ","width"," "," "," "," "," ","last"
"wikipedia",1,"wikipedia","Wikipedia","Wikipedia","wikipedia",true,"wikipedia"," "," "," "," "," ","last"
"wood",1,"combo","Type","Tyyppi"," "," ","wood"," "," "," "," "," ","last"
