"presetFieldsKey","r","type","labelEn","labelTransl","icon","universal","keys","optionskey","valueEn","valueTransl","placeholderEn","placeholderTransl","endRec"
"denotation",1,"combo","Denotation","Označenie"," "," ","denotation"," "," "," "," "," ","last"
"description",1,"textarea","Description","Popis"," "," ","description"," "," "," "," "," ","last"
"electrified",1,"combo","Electrification","Elektrifikovaná"," "," ","electrified","yes","Contact Line","Áno (nešpecifikované)","Contact Line, Electrified Rail..."," ","last"
"electrified",2,"combo"," "," "," "," "," ","no","Electrified Rail","Nie"," "," ","last"
"electrified",3,"combo"," "," "," "," "," ","yes","Yes (unspecified)",," "," ","last"
"electrified",4,"combo"," "," "," "," "," ","no","No",," "," ","last"
"elevation",1,"number","Elevation","Nadmorská výška","elevation",true,"ele"," "," "," "," "," ","last"
"emergency",1,"check","Emergency","Záchranná služba"," "," ","emergency"," "," "," "," "," ","last"
"entrance",1,"typeCombo","Type","Typ"," "," ","entrance"," "," "," "," "," ","last"
"except",1,"combo","Exceptions","Výnimky"," "," ","except"," "," "," "," "," ","last"
"fax",1,"tel","Fax","Fax"," "," ","fax"," "," "," ","+31 42 123 4567","+31 42 123 4567","last"
"fee",1,"check","Fee","Poplatok"," "," ","fee"," "," "," "," "," ","last"
"fire_hydrant/type",1,"combo","Type","Typ"," "," ","fire_hydrant:type","pillar","Pillar/Aboveground","Stĺpik/Nadzemný"," "," ","last"
"fire_hydrant/type",2,"combo"," "," "," "," "," ","underground","Underground","Podzemný"," "," ","last"
"fire_hydrant/type",3,"combo"," "," "," "," "," ","wall","Wall","Nastenný"," "," ","last"
"fire_hydrant/type",4,"combo"," "," "," "," "," ","pond","Pond","Požiarna nádrž"," "," ","last"
"fixme",1,"textarea","Fix Me","Oprav ma!"," "," ","fixme"," "," "," "," "," ","last"
"fuel",1,"combo","Fuel","Palivo"," "," ","fuel"," "," "," "," "," ","last"
"fuel/biodiesel",1,"check","Sells Biodiesel","Predáva Bionaftu"," "," ","fuel:biodiesel"," "," "," "," "," ","last"
"fuel/diesel",1,"check","Sells Diesel","Predáva naftu"," "," ","fuel:diesel"," "," "," "," "," ","last"
"fuel/e10",1,"check","Sells E10","Predáva E10"," "," ","fuel:e10"," "," "," "," "," ","last"
"fuel/e85",1,"check","Sells E85","Predáva E85"," "," ","fuel:e85"," "," "," "," "," ","last"
"fuel/lpg",1,"check","Sells Propane","Predáva LPG"," "," ","fuel:lpg"," "," "," "," "," ","last"
"fuel/octane_100",1,"check","Sells Racing Gasoline","Predáva 100 oktánový benzín"," "," ","fuel:octane_100"," "," "," "," "," ","last"
"fuel/octane_91",1,"check","Sells Regular Gasoline","Predáva 91 oktánový benzín"," "," ","fuel:octane_91"," "," "," "," "," ","last"
"fuel/octane_95",1,"check","Sells Midgrade Gasoline","Predáva 95 oktánový benzín"," "," ","fuel:octane_95"," "," "," "," "," ","last"
"fuel/octane_98",1,"check","Sells Premium Gasoline","Predáva 98 oktánový benzín"," "," ","fuel:octane_98"," "," "," "," "," ","last"
"gauge",1,"combo","Gauge","Rozchod"," "," ","gauge"," "," "," "," "," ","last"
"generator/method",1,"combo","Method","Metóda"," "," ","generator:method"," "," "," "," "," ","last"
"generator/source",1,"combo","Source","Zroj"," "," ","generator:source"," "," "," "," "," ","last"
"generator/type",1,"combo","Type","Typ"," "," ","generator:type"," "," "," "," "," ","last"
"golf_hole",1,"text","Reference","Referenčné čislo"," "," ","ref"," "," "," ","Hole number (1-18)","Číslo jamky (1-18)","last"
"handicap",1,"number","Handicap","Handicap"," "," ","handicap"," "," "," ","1-18","1-18","last"
"highway",1,"typeCombo","Type","Typ"," "," ","highway"," "," "," "," "," ","last"
"historic",1,"typeCombo","Type","Typ"," "," ","historic"," "," "," "," "," ","last"
"hoops",1,"number","Hoops","Koše"," "," ","hoops"," "," "," ","1, 2, 4...","1, 2, 4...","last"
"iata",1,"text","IATA","IATA"," "," ","iata"," "," "," "," "," ","last"
"icao",1,"text","ICAO","ICAO"," "," ","icao"," "," "," "," "," ","last"
"incline",1,"combo","Incline","Sklon"," "," ","incline"," "," "," "," "," ","last"
"information",1,"typeCombo","Type","Typ"," "," ","information"," "," "," "," "," ","last"
"internet_access",1,"combo","Internet Access","Prístup k Internetu"," "," ","internet_access","yes","Yes","Áno"," "," ","last"
"internet_access",2,"combo"," "," "," "," "," ","no","No","Nie"," "," ","last"
"internet_access",3,"combo"," "," "," "," "," ","wlan","Wifi","Wifi"," "," ","last"
"internet_access",4,"combo"," "," "," "," "," ","wired","Wired","Káblom"," "," ","last"
"internet_access",5,"combo"," "," "," "," "," ","terminal","Terminal","Terminál"," "," ","last"
"lamp_type",1,"combo","Type","Typ"," "," ","lamp_type"," "," "," "," "," ","last"
"landuse",1,"typeCombo","Type","Typ"," "," ","landuse"," "," "," "," "," ","last"
"lanes",1,"number","Lanes","Pruhov"," "," ","lanes"," "," "," ","1, 2, 3...","1, 2, 3...","last"
"layer",1,"combo","Layer","Vrstva"," "," ","layer"," "," "," "," "," ","last"
"leisure",1,"typeCombo","Type","Typ"," "," ","leisure"," "," "," "," "," ","last"
"length",1,"number","Length (Meters)","Dĺžka (metrov)"," "," ","length"," "," "," "," "," ","last"
"levels",1,"number","Levels","Poschodia"," "," ","building:levels"," "," "," ","2, 4, 6...","2, 4, 6...","last"
"lit",1,"check","Lit","Osvetlená"," "," ","lit"," "," "," "," "," ","last"
"location",1,"combo","Location","Poloha"," "," ","location"," "," "," "," "," ","last"
"man_made",1,"typeCombo","Type","Typ"," "," ","man_made"," "," "," "," "," ","last"
"maxspeed",1,"maxspeed","Speed Limit","Povolená rýchlosť"," "," ","maxspeed"," "," "," ","40, 50, 60...","40, 50, 60...","last"
"mtb/scale",1,"combo","Mountain Biking Difficulty","Obtiažnosť pre horské bicykle"," "," ","mtb:scale","0","0: Solid gravel/packed earth, no obstacles, wide curves","0: Štrk/zhutnená pôda, bez prekážok, široké zákruty","0, 1, 2, 3...","0, 1, 2, 3...","last"
"mtb/scale",2,"combo"," "," "," "," "," ","1","1: Some loose surface, small obstacles, wide curves","1: Miestami nespevnený povrch, malé prekážky, široké zákruty"," "," ","last"
"mtb/scale",3,"combo"," "," "," "," "," ","2","2: Much loose surface, large obstacles, easy hairpins","2: Väčšinou nespevnený povrch, veľké prekážky, ľahké vlásenky"," "," ","last"
"mtb/scale",4,"combo"," "," "," "," "," ","3","3: Slippery surface, large obstacles, tight hairpins","3: Klzký povrch, veľké prekážky, úzke vlásenky"," "," ","last"
"mtb/scale",5,"combo"," "," "," "," "," ","4","4: Loose surface or boulders, dangerous hairpins","4: Nespevnený povrch alebo balvany, nebezpečné vlásenky"," "," ","last"
"mtb/scale",6,"combo"," "," "," "," "," ","5","5: Maximum difficulty, boulder fields, landslides","5: Najväčšia obtiažnosť, skalné polia, zosuvy pôdy"," "," ","last"
"mtb/scale",7,"combo"," "," "," "," "," ","6","6: Not rideable except by the very best mountain bikers","6: Nezjazdné okrem najlepších horských bicyklistov"," "," ","last"
"mtb/scale/imba",1,"combo","IMBA Trail Difficulty","Obtiažnosť podľa IMBA"," "," ","mtb:scale:imba","0","Easiest (white circle)","Najľahšia (biely kruh)","Easy, Medium, Difficult...","Lahká, stredná, ťažká...","last"
"mtb/scale/imba",2,"combo"," "," "," "," "," ","1","Easy (green circle)","Ľahká (zelený kruh)"," "," ","last"
"mtb/scale/imba",3,"combo"," "," "," "," "," ","2","Medium (blue square)","Stredná (modrý štvorec)"," "," ","last"
"mtb/scale/imba",4,"combo"," "," "," "," "," ","3","Difficult (black diamond)","Ťažká (čierny kosoštvorec)"," "," ","last"
"mtb/scale/imba",5,"combo"," "," "," "," "," ","4","Extremely Difficult (double black diamond)","Veľmi ťažká (dvojitý čierny kosoštvorec)"," "," ","last"
"mtb/scale/uphill",1,"combo","Mountain Biking Uphill Difficulty","Obtiažnosť jazdy do kopca"," "," ","mtb:scale:uphill","0","0: Avg. incline <10%, gravel/packed earth, no obstacles","0: Priem. sklon <10%, štrk/udupaná hlina, bez prekážok","0, 1, 2, 3...","0, 1, 2, 3...","last"
"mtb/scale/uphill",2,"combo"," "," "," "," "," ","1","1: Avg. incline <15%, gravel/packed earth, few small objects","1: Priem. sklon <15%, štrk/udupaná hlina, niekoľko malých objektov"," "," ","last"
"mtb/scale/uphill",3,"combo"," "," "," "," "," ","2","2: Avg. incline <20%, stable surface, fistsize rocks/roots","2: Priem. sklon <20%, stabilný povrch, kamene/korene veľkosti päste"," "," ","last"
"mtb/scale/uphill",4,"combo"," "," "," "," "," ","3","3: Avg. incline <25%, variable surface, fistsize rocks/branches","3: Priem. sklon <25%, premenlivý povrch, kamene/korene veľkosti päste"," "," ","last"
"mtb/scale/uphill",5,"combo"," "," "," "," "," ","4","4: Avg. incline <30%, poor condition, big rocks/branches","4: Priem. sklon <30%, nevhodné podmienky, veľké kamene/konáre"," "," ","last"
"mtb/scale/uphill",6,"combo"," "," "," "," "," ","5","5: Very steep, bike generally needs to be pushed or carried","5: Veľmi strmé, bicykel sa musí tlačiť alebo preniesť"," "," ","last"
"name",1,"localized","Name","Názov"," "," ","name"," "," "," ","Common name (if any)","Vlastné meno objektu (nepovinné)","last"
"natural",1,"typeCombo","Natural","Prírodný"," "," ","natural"," "," "," "," "," ","last"
"network",1,"text","Network","Sieť"," "," ","network"," "," "," "," "," ","last"
"note",1,"textarea","Note","Poznámka","note",true,"note"," "," "," "," "," ","last"
"office",1,"typeCombo","Type","Typ"," "," ","office"," "," "," "," "," ","last"
"oneway",1,"check","One Way","Jednosmerná"," "," ","oneway"," "," "," "," "," ","last"
"oneway_yes",1,"check","One Way","Jednosmerná"," "," ","oneway"," "," "," "," "," ","last"
"opening_hours",1,"text","Hours","Hodiny"," "," ","opening_hours"," "," "," "," "," ","last"
"operator",1,"text","Operator","Operátor"," "," ","operator"," "," "," "," "," ","last"
"par",1,"number","Par","Par"," "," ","par"," "," "," ","3, 4, 5...","3, 4, 5...","last"
"park_ride",1,"check","Park and Ride","Odstavné parkovisko"," "," ","park_ride"," "," "," "," "," ","last"
"parking",1,"combo","Type","Typ"," "," ","parking","surface","Surface","Povrch"," "," ","last"
"parking",2,"combo"," "," "," "," "," ","multi-storey","Multilevel","Viacúrovňové"," "," ","last"
"parking",3,"combo"," "," "," "," "," ","underground","Underground","Podzemné"," "," ","last"
"parking",4,"combo"," "," "," "," "," ","sheds","Sheds","Šopy"," "," ","last"
"parking",5,"combo"," "," "," "," "," ","carports","Carports","Kryté"," "," ","last"
"parking",6,"combo"," "," "," "," "," ","garage_boxes","Garage Boxes","Garáže"," "," ","last"
"parking",7,"combo"," "," "," "," "," ","lane","Roadside Lane","Postranné"," "," ","last"
"phone",1,"tel","Phone","Telefón","telephone",true,"phone"," "," "," ","+31 42 123 4567","+31 42 123 4567","last"
"piste/difficulty",1,"combo","Difficulty","Obtiažnosť"," "," ","piste:difficulty","novice","Novice (instructional)","Pre začiatočníkov (inštruktážny)","Easy, Intermediate, Advanced...","Ľahká, stredná, pokročilá...","last"
"piste/difficulty",2,"combo"," "," "," "," "," ","easy","Easy (green circle)","Ľahká (zelený kruh)"," "," ","last"
"piste/difficulty",3,"combo"," "," "," "," "," ","intermediate","Intermediate (blue square)","Stredná (modrý štvorec)"," "," ","last"
"piste/difficulty",4,"combo"," "," "," "," "," ","advanced","Advanced (black diamond)","Pokročilá (čierny kosoštvorec)"," "," ","last"
"piste/difficulty",5,"combo"," "," "," "," "," ","expert","Expert (double black diamond)","Pre expertov (dvojitý čierny kosoštvorec)"," "," ","last"
"piste/difficulty",6,"combo"," "," "," "," "," ","freeride","Freeride (off-piste)","Voľný zjazd (mimo zjazdovky)"," "," ","last"
"piste/difficulty",7,"combo"," "," "," "," "," ","extreme","Extreme (climbing equipment required)","Extrémna (potrebné horolezecké vybavenie)"," "," ","last"
"piste/grooming",1,"combo","Grooming","Úprava"," "," ","piste:grooming","classic","Classic","Klasické"," "," ","last"
"piste/grooming",2,"combo"," "," "," "," "," ","mogul","Mogul","Bubny"," "," ","last"
"piste/grooming",3,"combo"," "," "," "," "," ","backcountry","Backcountry","Bežky"," "," ","last"
"piste/grooming",4,"combo"," "," "," "," "," ","classic+skating","Classic and Skating","Klasické a korčuľovanie"," "," ","last"
"piste/grooming",5,"combo"," "," "," "," "," ","scooter","Scooter/Snowmobile","Snežné skútre"," "," ","last"
"piste/grooming",6,"combo"," "," "," "," "," ","skating","Skating","Korčuľovanie"," "," ","last"
"piste/type",1,"typeCombo","Type","Typ"," "," ","piste:type"," "," "," "," "," ","last"
"place",1,"typeCombo","Type","Typ"," "," ","place"," "," "," "," "," ","last"
"population",1,"text","Population","Populácia"," "," ","population"," "," "," "," "," ","last"
"power",1,"typeCombo","Type","Typ"," "," ","power"," "," "," "," "," ","last"
"railway",1,"typeCombo","Type","Typ"," "," ","railway"," "," "," "," "," ","last"
"recycling/cans",1,"check","Accepts Cans","Plechovky"," "," ","recycling:cans"," "," "," "," "," ","last"
"recycling/clothes",1,"check","Accepts Clothes","Oblečenie"," "," ","recycling:clothes"," "," "," "," "," ","last"
"recycling/glass",1,"check","Accepts Glass","Sklo"," "," ","recycling:glass"," "," "," "," "," ","last"
"recycling/paper",1,"check","Accepts Paper","Papier"," "," ","recycling:paper"," "," "," "," "," ","last"
"ref",1,"text","Reference","Referenčné čislo"," "," ","ref"," "," "," "," "," ","last"
"relation",1,"combo","Type","Typ"," "," ","type"," "," "," "," "," ","last"
"religion",1,"combo","Religion","Náboženstvo"," "," ","religion"," "," "," "," "," ","last"
"restriction",1,"combo","Type","Typ"," "," ","restriction"," "," "," "," "," ","last"
"restrictions",1,"restrictions","Turn Restrictions","Zákazy odbočovanie","restrictions"," "," "," "," "," "," "," ","last"
"route",1,"combo","Type","Typ"," "," ","route"," "," "," "," "," ","last"
"route_master",1,"combo","Type","Typ"," "," ","route_master"," "," "," "," "," ","last"
"sac_scale",1,"combo","Hiking Difficulty","Obtiažnosť turistickej trasy"," "," ","sac_scale","hiking","T1: Hiking","T1: Turistika","Mountain Hiking, Alpine Hiking...","Horská turistika, vysokohorská turistika...","last"
"sac_scale",2,"combo"," "," "," "," "," ","mountain_hiking","T2: Mountain Hiking","T2: Horská turistika"," "," ","last"
"sac_scale",3,"combo"," "," "," "," "," ","demanding_mountain_hiking","T3: Demanding Mountain Hiking","T3: Náročná horská turistika"," "," ","last"
"sac_scale",4,"combo"," "," "," "," "," ","alpine_hiking","T4: Alpine Hiking","T4: Vysokohorská  turistika"," "," ","last"
"sac_scale",5,"combo"," "," "," "," "," ","demanding_alpine_hiking","T5: Demanding Alpine Hiking","T5: Náročná vysokohorská turistika"," "," ","last"
"sac_scale",6,"combo"," "," "," "," "," ","difficult_alpine_hiking","T6: Difficult Alpine Hiking","T6: Obtiažna vysokohorská turistika"," "," ","last"
"seasonal",1,"check","Seasonal","Sezónne"," "," ","seasonal"," "," "," "," "," ","last"
"service",1,"combo","Type","Typ"," "," ","service"," "," "," "," "," ","last"
"service/bicycle/chaintool",1,"check","Chain Tool"," "," "," ","service:bicycle:chaintool"," "," "," "," "," ","last"
"service/bicycle/pump",1,"check","Air Pump"," "," "," ","service:bicycle:pump"," "," "," "," "," ","last"
"shelter",1,"check","Shelter","Prístrešok"," "," ","shelter"," "," "," "," "," ","last"
"shelter_type",1,"combo","Type","Typ"," "," ","shelter_type"," "," "," "," "," ","last"
"shop",1,"typeCombo","Type","Typ"," "," ","shop"," "," "," "," "," ","last"
"sloped_curb",1,"combo","Sloped Curb","Znížený obrubník"," "," ","sloped_curb"," "," "," "," "," ","last"
"smoking",1,"combo","Smoking","Fajčenie"," "," ","smoking","no","No smoking anywhere","Zákaz fajčenia","No, Separated, Yes...","Nie, odelene, áno...","last"
"smoking",2,"combo"," "," "," "," "," ","separated","In smoking areas, not physically isolated","Vo fajčiarskom priestore, bez fyzického oddelenia"," "," ","last"
"smoking",3,"combo"," "," "," "," "," ","isolated","In smoking areas, physically isolated","Vo fajčiarskom priestore, fyzicky oddelený"," "," ","last"
"smoking",4,"combo"," "," "," "," "," ","outside","Allowed outside","Vo vonkajšich priestoroch"," "," ","last"
"smoking",5,"combo"," "," "," "," "," ","yes","Allowed everywhere","Povolené všade"," "," ","last"
"smoking",6,"combo"," "," "," "," "," ","dedicated","Dedicated to smokers (e.g. smokers' club)","Určený pre fajčiarov (napr. fajčiarský klub)"," "," ","last"
"smoothness",1,"combo","Smoothness"," "," "," ","smoothness","excellent","Thin Rollers: rollerblade, skateboard",,"Thin Rollers, Wheels, Off-Road..."," ","last"
"smoothness",2,"combo"," "," "," "," "," ","good","Thin Wheels: racing bike",," "," ","last"
"smoothness",3,"combo"," "," "," "," "," ","intermediate","Wheels: city bike, wheelchair, scooter",," "," ","last"
"smoothness",4,"combo"," "," "," "," "," ","bad","Robust Wheels: trekking bike, car, rickshaw",," "," ","last"
"smoothness",5,"combo"," "," "," "," "," ","very_bad","High Clearance: light duty off-road vehicle",," "," ","last"
"smoothness",6,"combo"," "," "," "," "," ","horrible","Off-Road: heavy duty off-road vehicle",," "," ","last"
"smoothness",7,"combo"," "," "," "," "," ","very_horrible","Specialized off-road: tractor, ATV",," "," ","last"
"smoothness",8,"combo"," "," "," "," "," ","impassible","Impassible / No wheeled vehicle",," "," ","last"
"social_facility_for",1,"radio","People served","Služby poskytované pre"," "," ","social_facility:for"," "," "," ","Homeless, Disabled, Child, etc","Bezdomovcov, postihnutých, deti, atď.","last"
"source",1,"text","Source","Zroj","source",true,"source"," "," "," "," "," ","last"
"sport",1,"combo","Sport","Šport"," "," ","sport"," "," "," "," "," ","last"
"sport_ice",1,"combo","Sport","Šport"," "," ","sport"," "," "," "," "," ","last"
"sport_racing",1,"combo","Sport","Šport"," "," ","sport"," "," "," "," "," ","last"
"structure",1,"radio","Structure","Štruktúra"," "," ","bridge,tunnel,embankment,cutting,ford"," "," "," ","Unknown","Neznáme","last"
"studio_type",1,"combo","Type","Typ"," "," ","type"," "," "," "," "," ","last"
"substation",1,"typeCombo","Type"," "," "," ","substation"," "," "," "," "," ","last"
"supervised",1,"check","Supervised","Pod dohľadom"," "," ","supervised"," "," "," "," "," ","last"
"surface",1,"combo","Surface","Povrch"," "," ","surface"," "," "," "," "," ","last"
"tactile_paving",1,"check","Tactile Paving","Taktilné značenie"," "," ","tactile_paving"," "," "," "," "," ","last"
"takeaway",1,"combo","Takeaway"," "," "," ","takeaway","yes","Yes",,"Yes, No, Takeaway Only..."," ","last"
"takeaway",2,"combo"," "," "," "," "," ","no","No",," "," ","last"
"takeaway",3,"combo"," "," "," "," "," ","only","Takeaway Only",," "," ","last"
"toilets/disposal",1,"combo","Disposal","Odstraňovanie"," "," ","toilets:disposal","flush","Flush","Splachovacie"," "," ","last"
"toilets/disposal",2,"combo"," "," "," "," "," ","pitlatrine","Pit/Latrine","Latrína"," "," ","last"
"toilets/disposal",3,"combo"," "," "," "," "," ","chemical","Chemical","Chemické"," "," ","last"
"toilets/disposal",4,"combo"," "," "," "," "," ","bucket","Bucket","Suché"," "," ","last"
"tourism",1,"typeCombo","Type","Typ"," "," ","tourism"," "," "," "," "," ","last"
"towertype",1,"combo","Tower type","Typ veže"," "," ","tower:type"," "," "," "," "," ","last"
"tracktype",1,"combo","Track Type","Typ lesnej cesty"," "," ","tracktype","grade1","Solid: paved or heavily compacted hardcore surface","Pevná: spevnený alebo silne skompaktnený povrch","Solid, Mostly Solid, Soft...","Pevná, väčšinou pevná, mäkká...","last"
"tracktype",2,"combo"," "," "," "," "," ","grade2","Mostly Solid: gravel/rock with some soft material mixed in","Väčšinou pevná: štrk zmiešaný s mäkkými materiálmi"," "," ","last"
"tracktype",3,"combo"," "," "," "," "," ","grade3","Even mixture of hard and soft materials","Vyvážená zmes tvrdých a mäkkých materiálov"," "," ","last"
"tracktype",4,"combo"," "," "," "," "," ","grade4","Mostly Soft: soil/sand/grass with some hard material mixed in","Väčšinou jemná: pôda/piesok/tráva s zmiešané s tvrdým materiálom"," "," ","last"
"tracktype",5,"combo"," "," "," "," "," ","grade5","Soft: soil/sand/grass","Mäkká: pôda/piesok/tráva"," "," ","last"
"trail_visibility",1,"combo","Trail Visibility","Viditeľnosť trasy"," "," ","trail_visibility","excellent","Excellent: unambiguous path or markers everywhere","Výborná: jednoznačný chodník alebo časté značenie","Excellent, Good, Bad...","Výborná, dobrá, zlá...","last"
"trail_visibility",2,"combo"," "," "," "," "," ","good","Good: markers visible, sometimes require searching","Dobrá: značenie viditeľné, občasne vyžaduje hľadanie"," "," ","last"
"trail_visibility",3,"combo"," "," "," "," "," ","intermediate","Intermediate: few markers, path mostly visible","Stredná: riedke značenie, chodník zväčša viditeľný"," "," ","last"
"trail_visibility",4,"combo"," "," "," "," "," ","bad","Bad: no markers, path sometimes invisible/pathless","Zlá: bez značenia, chodník občas nepozorovateľný"," "," ","last"
"trail_visibility",5,"combo"," "," "," "," "," ","horrible","Horrible: often pathless, some orientation skills required","Veľmi zlá: často bez chodníka, čiastočne vyžaduje orientačné zručnosti"," "," ","last"
"trail_visibility",6,"combo"," "," "," "," "," ","no","No: pathless, excellent orientation skills required","Nie: bez chodníka, vyžaduje výborné orientačné zručnosti"," "," ","last"
"tree_type",1,"combo","Type","Typ"," "," ","type"," "," "," "," "," ","last"
"trees",1,"combo","Trees","Stromy"," "," ","trees"," "," "," "," "," ","last"
"tunnel",1,"combo","Tunnel","Tunel"," "," ","tunnel"," "," "," "," "," ","last"
"vending",1,"combo","Type of Goods","Typ tovaru"," "," ","vending"," "," "," "," "," ","last"
"water",1,"combo","Type","Typ"," "," ","water"," "," "," "," "," ","last"
"waterway",1,"typeCombo","Type","Typ"," "," ","waterway"," "," "," "," "," ","last"
"website",1,"url","Website","Internetová stránka","website",true,"website"," "," "," ","http://example.com/","http://adresa.sk/","last"
"wetland",1,"combo","Type","Typ"," "," ","wetland"," "," "," "," "," ","last"
