"presetFieldsKey","r","type","labelEn","labelTransl","icon","universal","keys","optionskey","valueEn","valueTransl","placeholderEn","placeholderTransl","endRec"
"cardinal_direction",4,"combo"," "," "," "," "," ","W","West","Zachód"," "," ","last"
"cardinal_direction",5,"combo"," "," "," "," "," ","NE","Northeast","Północny wschód"," "," ","last"
"cardinal_direction",6,"combo"," "," "," "," "," ","SE","Southeast","Południowy wschód"," "," ","last"
"cardinal_direction",7,"combo"," "," "," "," "," ","SW","Southwest","Południowy zachód"," "," ","last"
"cardinal_direction",8,"combo"," "," "," "," "," ","NW","Northwest","Północny zachód"," "," ","last"
"cardinal_direction",9,"combo"," "," "," "," "," ","NNE","North-northeast","Północny północny wschód"," "," ","last"
"cardinal_direction",10,"combo"," "," "," "," "," ","ENE","East-northeast","Wschodni północny wschód"," "," ","last"
"cardinal_direction",11,"combo"," "," "," "," "," ","ESE","East-southeast","Wschodni południowy wschód"," "," ","last"
"cardinal_direction",12,"combo"," "," "," "," "," ","SSE","South-southeast","Południowy południowy wschód"," "," ","last"
"cardinal_direction",13,"combo"," "," "," "," "," ","SSW","South-southwest","Południowy południowy zachód"," "," ","last"
"cardinal_direction",14,"combo"," "," "," "," "," ","WSW","West-southwest","Zachodni południowy zachód"," "," ","last"
"cardinal_direction",15,"combo"," "," "," "," "," ","WNW","West-northwest","Zachodni północny zachód"," "," ","last"
"cardinal_direction",16,"combo"," "," "," "," "," ","NNW","North-northwest","Północny północny zachód"," "," ","last"
"clock_direction",1,"combo","Direction","Kierunek"," "," ","direction","clockwise","Clockwise","Zgodnie ze wskazówkami zegara"," "," ","last"
"clock_direction",2,"combo"," "," "," "," "," ","anticlockwise","Counterclockwise","Przeciwnie do wskazówek zegara"," "," ","last"
"collection_times",1,"text","Collection Times","Czas zbierania"," "," ","collection_times"," "," "," "," "," ","last"
"construction",1,"combo","Type","Typ"," "," ","construction"," "," "," "," "," ","last"
"country",1,"combo","Country","Kraj"," "," ","country"," "," "," "," "," ","last"
"covered",1,"check","Covered","Zadaszenie"," "," ","covered"," "," "," "," "," ","last"
"craft",1,"typeCombo","Type","Typ"," "," ","craft"," "," "," "," "," ","last"
"crop",1,"combo","Crop"," "," "," ","crop"," "," "," "," "," ","last"
"crossing",1,"combo","Type","Typ"," "," ","crossing"," "," "," "," "," ","last"
"cuisine",1,"combo","Cuisine","Kuchnia"," "," ","cuisine"," "," "," "," "," ","last"
"delivery",1,"check","Delivery"," "," "," ","delivery"," "," "," "," "," ","last"
"denomination",1,"combo","Denomination","Wyznanie"," "," ","denomination"," "," "," "," "," ","last"
"denotation",1,"combo","Denotation","Znaczenie"," "," ","denotation"," "," "," "," "," ","last"
"description",1,"textarea","Description","Opis"," "," ","description"," "," "," "," "," ","last"
"electrified",1,"combo","Electrification","Elektryfikacja"," "," ","electrified","contact_line","Contact Line","Linia napowietrzna","Contact Line, Electrified Rail...","Linia napowietrzna, Trzecia szyna","last"
"electrified",2,"combo"," "," "," "," "," ","rail","Electrified Rail","Trzecia szyna"," "," ","last"
"electrified",3,"combo"," "," "," "," "," ","yes","Yes (unspecified)","Tak (nieokreślone)"," "," ","last"
"electrified",4,"combo"," "," "," "," "," ","no","No","Nie"," "," ","last"
"elevation",1,"number","Elevation","Wysokość","elevation",true,"ele"," "," "," "," "," ","last"
"emergency",1,"check","Emergency","Pogotowie"," "," ","emergency"," "," "," "," "," ","last"
"entrance",1,"typeCombo","Type","Typ"," "," ","entrance"," "," "," "," "," ","last"
"except",1,"combo","Exceptions","Wyjątki"," "," ","except"," "," "," "," "," ","last"
"fax",1,"tel","Fax","Faks"," "," ","fax"," "," "," ","+31 42 123 4567","+48 42 123 45 67","last"
"fee",1,"check","Fee","Opłata"," "," ","fee"," "," "," "," "," ","last"
"fire_hydrant/type",1,"combo","Type","Typ"," "," ","fire_hydrant:type","wall","Pillar/Aboveground","Mur"," "," ","last"
"fire_hydrant/type",2,"combo"," "," "," "," "," ","pond","Underground","Staw"," "," ","last"
"fire_hydrant/type",3,"combo"," "," "," "," "," ","wall","Wall",," "," ","last"
"fire_hydrant/type",4,"combo"," "," "," "," "," ","pond","Pond",," "," ","last"
"fixme",1,"textarea","Fix Me","Napraw mnie"," "," ","fixme"," "," "," "," "," ","last"
"fuel",1,"combo","Fuel","Paliwo"," "," ","fuel"," "," "," "," "," ","last"
"fuel/biodiesel",1,"check","Sells Biodiesel","Biodiesel"," "," ","fuel:biodiesel"," "," "," "," "," ","last"
"fuel/diesel",1,"check","Sells Diesel","Diesel"," "," ","fuel:diesel"," "," "," "," "," ","last"
"fuel/e10",1,"check","Sells E10","E10"," "," ","fuel:e10"," "," "," "," "," ","last"
"fuel/e85",1,"check","Sells E85","E85"," "," ","fuel:e85"," "," "," "," "," ","last"
"fuel/lpg",1,"check","Sells Propane","LPG"," "," ","fuel:lpg"," "," "," "," "," ","last"
"fuel/octane_100",1,"check","Sells Racing Gasoline"," "," "," ","fuel:octane_100"," "," "," "," "," ","last"
"fuel/octane_91",1,"check","Sells Regular Gasoline"," "," "," ","fuel:octane_91"," "," "," "," "," ","last"
"fuel/octane_95",1,"check","Sells Midgrade Gasoline"," "," "," ","fuel:octane_95"," "," "," "," "," ","last"
"fuel/octane_98",1,"check","Sells Premium Gasoline"," "," "," ","fuel:octane_98"," "," "," "," "," ","last"
"gauge",1,"combo","Gauge","Wskaźnik"," "," ","gauge"," "," "," "," "," ","last"
"generator/method",1,"combo","Method","Metoda"," "," ","generator:method"," "," "," "," "," ","last"
"generator/source",1,"combo","Source","Źródło"," "," ","generator:source"," "," "," "," "," ","last"
"generator/type",1,"combo","Type","Typ"," "," ","generator:type"," "," "," "," "," ","last"
"golf_hole",1,"text","Reference","Numer referencyjny"," "," ","ref"," "," "," ","Hole number (1-18)","Numer dołka (1-18)","last"
"handicap",1,"number","Handicap"," "," "," ","handicap"," "," "," ","1-18","1-18","last"
"highway",1,"typeCombo","Type","Typ"," "," ","highway"," "," "," "," "," ","last"
"historic",1,"typeCombo","Type","Typ"," "," ","historic"," "," "," "," "," ","last"
"hoops",1,"number","Hoops"," "," "," ","hoops"," "," "," ","1, 2, 4...","1, 2, 4...","last"
"iata",1,"text","IATA","IATA"," "," ","iata"," "," "," "," "," ","last"
"icao",1,"text","ICAO","ICAO"," "," ","icao"," "," "," "," "," ","last"
"incline",1,"combo","Incline","Nachylenie"," "," ","incline"," "," "," "," "," ","last"
"information",1,"typeCombo","Type","Typ"," "," ","information"," "," "," "," "," ","last"
"internet_access",1,"combo","Internet Access","Dostęp do internetu"," "," ","internet_access","yes","Yes","Tak"," "," ","last"
"internet_access",2,"combo"," "," "," "," "," ","no","No","Nie"," "," ","last"
"internet_access",3,"combo"," "," "," "," "," ","wlan","Wifi","Bezprzewodowy"," "," ","last"
"internet_access",4,"combo"," "," "," "," "," ","wired","Wired","Przewodowy"," "," ","last"
"internet_access",5,"combo"," "," "," "," "," ","terminal","Terminal","Terminal"," "," ","last"
"lamp_type",1,"combo","Type","Typ"," "," ","lamp_type"," "," "," "," "," ","last"
"landuse",1,"typeCombo","Type","Typ"," "," ","landuse"," "," "," "," "," ","last"
"lanes",1,"number","Lanes","Pasy ruchu"," "," ","lanes"," "," "," ","1, 2, 3...","1, 2, 3...","last"
"layer",1,"combo","Layer","Warstwa"," "," ","layer"," "," "," "," "," ","last"
"leaf_cycle",1,"combo","Leaf Cycle"," "," "," ","leaf_cycle","evergreen","Evergreen",," "," ","last"
"leaf_cycle",2,"combo"," "," "," "," "," ","deciduous","Deciduous",," "," ","last"
"leaf_cycle",3,"combo"," "," "," "," "," ","semi_evergreen","Semi-Evergreen",," "," ","last"
"leaf_cycle",4,"combo"," "," "," "," "," ","semi_deciduous","Semi-Deciduous",," "," ","last"
"leaf_cycle",5,"combo"," "," "," "," "," ","mixed","Mixed",," "," ","last"
"leaf_type",1,"combo","Leaf Type"," "," "," ","leaf_type","broadleaved","Broadleaved",," "," ","last"
"leaf_type",2,"combo"," "," "," "," "," ","needleleaved","Needleleaved",," "," ","last"
"leaf_type",3,"combo"," "," "," "," "," ","mixed","Mixed",," "," ","last"
"leaf_type",4,"combo"," "," "," "," "," ","leafless","Leafless",," "," ","last"
"leisure",1,"typeCombo","Type","Typ"," "," ","leisure"," "," "," "," "," ","last"
"length",1,"number","Length (Meters)","Długość (w metrach)"," "," ","length"," "," "," "," "," ","last"
"levels",1,"number","Levels","Liczba kondygnacji"," "," ","building:levels"," "," "," ","2, 4, 6...","2, 4, 6...","last"
"lit",1,"check","Lit","Oświetlenie"," "," ","lit"," "," "," "," "," ","last"
"location",1,"combo","Location","Lokalizacja"," "," ","location"," "," "," "," "," ","last"
"man_made",1,"typeCombo","Type","Typ"," "," ","man_made"," "," "," "," "," ","last"
"maxspeed",1,"maxspeed","Speed Limit","Ograniczenie prędkości"," "," ","maxspeed"," "," "," ","40, 50, 60...","40, 50, 60...","last"
"mtb/scale",1,"combo","Mountain Biking Difficulty"," "," "," ","mtb:scale","0","0: Solid gravel/packed earth, no obstacles, wide curves",,"0, 1, 2, 3...","0, 1, 2, 3...","last"
"mtb/scale",2,"combo"," "," "," "," "," ","1","1: Some loose surface, small obstacles, wide curves",," "," ","last"
"mtb/scale",3,"combo"," "," "," "," "," ","2","2: Much loose surface, large obstacles, easy hairpins",," "," ","last"
"mtb/scale",4,"combo"," "," "," "," "," ","3","3: Slippery surface, large obstacles, tight hairpins",," "," ","last"
"mtb/scale",5,"combo"," "," "," "," "," ","4","4: Loose surface or boulders, dangerous hairpins",," "," ","last"
"mtb/scale",6,"combo"," "," "," "," "," ","5","5: Maximum difficulty, boulder fields, landslides",," "," ","last"
"mtb/scale",7,"combo"," "," "," "," "," ","6","6: Not rideable except by the very best mountain bikers",," "," ","last"
"mtb/scale/imba",1,"combo","IMBA Trail Difficulty"," "," "," ","mtb:scale:imba","0","Easiest (white circle)",,"Easy, Medium, Difficult..."," ","last"
"mtb/scale/imba",2,"combo"," "," "," "," "," ","1","Easy (green circle)",," "," ","last"
"mtb/scale/imba",3,"combo"," "," "," "," "," ","2","Medium (blue square)",," "," ","last"
"mtb/scale/imba",4,"combo"," "," "," "," "," ","3","Difficult (black diamond)",," "," ","last"
"mtb/scale/imba",5,"combo"," "," "," "," "," ","4","Extremely Difficult (double black diamond)",," "," ","last"
"mtb/scale/uphill",1,"combo","Mountain Biking Uphill Difficulty"," "," "," ","mtb:scale:uphill","0","0: Avg. incline <10%, gravel/packed earth, no obstacles","0: Śr. nachylenie <10%, żwir/ubita ziemia, brak przeszkód","0, 1, 2, 3...","0, 1, 2, 3...","last"
"mtb/scale/uphill",2,"combo"," "," "," "," "," ","1","1: Avg. incline <15%, gravel/packed earth, few small objects","1: Śr. nachylenie <15%, żwir/ubita ziemia, kilka mniejszych obiektów"," "," ","last"
"mtb/scale/uphill",3,"combo"," "," "," "," "," ","2","2: Avg. incline <20%, stable surface, fistsize rocks/roots","2: Śr. nachylenie <20%, stabilne podłoże, kamienie wielkości pięści/korzenie"," "," ","last"
"mtb/scale/uphill",4,"combo"," "," "," "," "," ","3","3: Avg. incline <25%, variable surface, fistsize rocks/branches","3: Śr. nachylenie <25%, zróżnicowane podłoże, kamienie wielkości pięści/gałęzie"," "," ","last"
"mtb/scale/uphill",5,"combo"," "," "," "," "," ","4","4: Avg. incline <30%, poor condition, big rocks/branches","4: Śr. nachylenie <30%, zły stan, duże kamienie/gałęzie"," "," ","last"
"mtb/scale/uphill",6,"combo"," "," "," "," "," ","5","5: Very steep, bike generally needs to be pushed or carried","5: Bardzo strome, rower zwykle musi być wprowadzony"," "," ","last"
"name",1,"localized","Name","Nazwa"," "," ","name"," "," "," ","Common name (if any)","Powszechna nazwa (jeśli istnieje)","last"
"natural",1,"typeCombo","Natural","Natura"," "," ","natural"," "," "," "," "," ","last"
"network",1,"text","Network","Sieć"," "," ","network"," "," "," "," "," ","last"
"note",1,"textarea","Note","Notatka","note",true,"note"," "," "," "," "," ","last"
"office",1,"typeCombo","Type","Typ"," "," ","office"," "," "," "," "," ","last"
"oneway",1,"check","One Way","Jednokierunkowa"," "," ","oneway"," "," "," "," "," ","last"
"oneway_yes",1,"check","One Way","Jednokierunkowa"," "," ","oneway"," "," "," "," "," ","last"
"opening_hours",1,"text","Hours","Godziny"," "," ","opening_hours"," "," "," "," "," ","last"
"operator",1,"text","Operator","Operator"," "," ","operator"," "," "," "," "," ","last"
"par",1,"number","Par"," "," "," ","par"," "," "," ","3, 4, 5...","3, 4, 5...","last"
"park_ride",1,"check","Park and Ride","Parkuj i jedź"," "," ","park_ride"," "," "," "," "," ","last"
"parking",1,"combo","Type","Typ"," "," ","parking","surface","Surface","Naziemny"," "," ","last"
"parking",2,"combo"," "," "," "," "," ","multi-storey","Multilevel","Wielopoziomowy"," "," ","last"
"parking",3,"combo"," "," "," "," "," ","underground","Underground","Podziemny"," "," ","last"
"parking",4,"combo"," "," "," "," "," ","sheds","Sheds","Garaże"," "," ","last"
"parking",5,"combo"," "," "," "," "," ","carports","Carports","Wiaty"," "," ","last"
"parking",6,"combo"," "," "," "," "," ","garage_boxes","Garage Boxes","Boksy garażowe"," "," ","last"
"parking",7,"combo"," "," "," "," "," ","lane","Roadside Lane","Pas na jezdni"," "," ","last"
"phone",1,"tel","Phone","Telefon","telephone",true,"phone"," "," "," ","+31 42 123 4567","+31 42 123 4567","last"
"piste/difficulty",1,"combo","Difficulty","Stopień trudności"," "," ","piste:difficulty","novice","Novice (instructional)",,"Easy, Intermediate, Advanced..."," ","last"
"piste/difficulty",2,"combo"," "," "," "," "," ","easy","Easy (green circle)",," "," ","last"
"piste/difficulty",3,"combo"," "," "," "," "," ","intermediate","Intermediate (blue square)",," "," ","last"
"piste/difficulty",4,"combo"," "," "," "," "," ","advanced","Advanced (black diamond)",," "," ","last"
"piste/difficulty",5,"combo"," "," "," "," "," ","expert","Expert (double black diamond)",," "," ","last"
"piste/difficulty",6,"combo"," "," "," "," "," ","freeride","Freeride (off-piste)",," "," ","last"
"piste/difficulty",7,"combo"," "," "," "," "," ","extreme","Extreme (climbing equipment required)",," "," ","last"
"piste/grooming",1,"combo","Grooming","Ratrakowanie"," "," ","piste:grooming","classic","Classic",," "," ","last"
"piste/grooming",2,"combo"," "," "," "," "," ","mogul","Mogul",," "," ","last"
"piste/grooming",3,"combo"," "," "," "," "," ","backcountry","Backcountry",," "," ","last"
"piste/grooming",4,"combo"," "," "," "," "," ","classic+skating","Classic and Skating",," "," ","last"
"piste/grooming",5,"combo"," "," "," "," "," ","scooter","Scooter/Snowmobile",," "," ","last"
"piste/grooming",6,"combo"," "," "," "," "," ","skating","Skating",," "," ","last"
"piste/type",1,"typeCombo","Type","Typ"," "," ","piste:type"," "," "," "," "," ","last"
"place",1,"typeCombo","Type","Typ"," "," ","place"," "," "," "," "," ","last"
"population",1,"text","Population","Populacja"," "," ","population"," "," "," "," "," ","last"
"power",1,"typeCombo","Type","Typ"," "," ","power"," "," "," "," "," ","last"
"railway",1,"typeCombo","Type","Typ"," "," ","railway"," "," "," "," "," ","last"
"recycling/cans",1,"check","Accepts Cans","Przyjmowanie puszek"," "," ","recycling:cans"," "," "," "," "," ","last"
"recycling/clothes",1,"check","Accepts Clothes","Ubrania"," "," ","recycling:clothes"," "," "," "," "," ","last"
"recycling/glass",1,"check","Accepts Glass","Szkło"," "," ","recycling:glass"," "," "," "," "," ","last"
"recycling/paper",1,"check","Accepts Paper","Papier"," "," ","recycling:paper"," "," "," "," "," ","last"
"ref",1,"text","Reference","Numer referencyjny"," "," ","ref"," "," "," "," "," ","last"
"relation",1,"combo","Type","Typ"," "," ","type"," "," "," "," "," ","last"
"religion",1,"combo","Religion","Religia"," "," ","religion"," "," "," "," "," ","last"
"restriction",1,"combo","Type","Typ"," "," ","restriction"," "," "," "," "," ","last"
"restrictions",1,"restrictions","Turn Restrictions","Zakazy skrętu","restrictions"," "," "," "," "," "," "," ","last"
"route",1,"combo","Type","Typ"," "," ","route"," "," "," "," "," ","last"
"route_master",1,"combo","Type","Typ"," "," ","route_master"," "," "," "," "," ","last"
"sac_scale",1,"combo","Hiking Difficulty"," "," "," ","sac_scale","hiking","T1: Hiking",,"Mountain Hiking, Alpine Hiking..."," ","last"
"sac_scale",2,"combo"," "," "," "," "," ","mountain_hiking","T2: Mountain Hiking",," "," ","last"
"sac_scale",3,"combo"," "," "," "," "," ","demanding_mountain_hiking","T3: Demanding Mountain Hiking",," "," ","last"
"sac_scale",4,"combo"," "," "," "," "," ","alpine_hiking","T4: Alpine Hiking",," "," ","last"
"sac_scale",5,"combo"," "," "," "," "," ","demanding_alpine_hiking","T5: Demanding Alpine Hiking",," "," ","last"
"sac_scale",6,"combo"," "," "," "," "," ","difficult_alpine_hiking","T6: Difficult Alpine Hiking",," "," ","last"
"seasonal",1,"check","Seasonal","Sezonowy"," "," ","seasonal"," "," "," "," "," ","last"
"service",1,"combo","Type","Typ"," "," ","service"," "," "," "," "," ","last"
"service/bicycle/chaintool",1,"check","Chain Tool"," "," "," ","service:bicycle:chaintool"," "," "," "," "," ","last"
"service/bicycle/pump",1,"check","Air Pump"," "," "," ","service:bicycle:pump"," "," "," "," "," ","last"
"shelter",1,"check","Shelter","Schronienie"," "," ","shelter"," "," "," "," "," ","last"
"shelter_type",1,"combo","Type","Typ"," "," ","shelter_type"," "," "," "," "," ","last"
"shop",1,"typeCombo","Type","Typ"," "," ","shop"," "," "," "," "," ","last"
"sloped_curb",1,"combo","Sloped Curb","Podjazd dla wózków"," "," ","sloped_curb"," "," "," "," "," ","last"
"smoking",1,"combo","Smoking","Dla palących"," "," ","smoking","no","No smoking anywhere","Całkowity zakaz palenia","No, Separated, Yes...","Nie, Wydzielone, Tak...","last"
"smoking",2,"combo"," "," "," "," "," ","separated","In smoking areas, not physically isolated","W miejscach dla palących, nieoddzielonych fizycznie"," "," ","last"
"smoking",3,"combo"," "," "," "," "," ","isolated","In smoking areas, physically isolated","W miejscach dla palących, fizycznie oddzielonych"," "," ","last"
"smoking",4,"combo"," "," "," "," "," ","outside","Allowed outside","Dozwolone na zewnątrz"," "," ","last"
"smoking",5,"combo"," "," "," "," "," ","yes","Allowed everywhere","Dozwolone wszędzie"," "," ","last"
"smoking",6,"combo"," "," "," "," "," ","dedicated","Dedicated to smokers (e.g. smokers' club)","Miejsce dla palących (np. klub palaczy)"," "," ","last"
"smoothness",1,"combo","Smoothness","Gładkość"," "," ","smoothness","excellent","Thin Rollers: rollerblade, skateboard","Cienkie kółka: łyżworolki, skateboard","Thin Rollers, Wheels, Off-Road...","Cienkie kółka, Koła, Off-road...","last"
"smoothness",2,"combo"," "," "," "," "," ","good","Thin Wheels: racing bike","Cienkie koła: rower szosowy"," "," ","last"
"smoothness",3,"combo"," "," "," "," "," ","intermediate","Wheels: city bike, wheelchair, scooter","Koła: rower miejski, wózek inwalidzki, skuter"," "," ","last"
"smoothness",4,"combo"," "," "," "," "," ","bad","Robust Wheels: trekking bike, car, rickshaw","Solidne koła: rower trekkingowy, samochód, riksza"," "," ","last"
"smoothness",5,"combo"," "," "," "," "," ","very_bad","High Clearance: light duty off-road vehicle","Duży prześwit: lekki pojazd terenowy"," "," ","last"
"smoothness",6,"combo"," "," "," "," "," ","horrible","Off-Road: heavy duty off-road vehicle","Off-road: ciężki pojazd terenowy"," "," ","last"
"smoothness",7,"combo"," "," "," "," "," ","very_horrible","Specialized off-road: tractor, ATV","Wyspecjalizowany off-road: traktor, ATV (quad)"," "," ","last"
"smoothness",8,"combo"," "," "," "," "," ","impassible","Impassible / No wheeled vehicle","Nieprzejezdny dla pojazdów kołowych"," "," ","last"
"social_facility_for",1,"radio","People served","Przeznaczone dla osób"," "," ","social_facility:for"," "," "," ","Homeless, Disabled, Child, etc","Bezdomni, niepełnosprawni, dzieci itp.","last"
"source",1,"text","Source","Źródło","source",true,"source"," "," "," "," "," ","last"
"sport",1,"combo","Sport","Sport"," "," ","sport"," "," "," "," "," ","last"
"sport_ice",1,"combo","Sport","Sport"," "," ","sport"," "," "," "," "," ","last"
"sport_racing",1,"combo","Sport","Sport"," "," ","sport"," "," "," "," "," ","last"
"structure",1,"radio","Structure","Struktura"," "," ","bridge,tunnel,embankment,cutting,ford"," "," "," ","Unknown","Nieznane","last"
"studio_type",1,"combo","Type","Typ"," "," ","type"," "," "," "," "," ","last"
"substation",1,"typeCombo","Type","Typ"," "," ","substation"," "," "," "," "," ","last"
"supervised",1,"check","Supervised","Strzeżone"," "," ","supervised"," "," "," "," "," ","last"
"surface",1,"combo","Surface","Nawierzchnia"," "," ","surface"," "," "," "," "," ","last"
"tactile_paving",1,"check","Tactile Paving","Wypustki dla niewidomych"," "," ","tactile_paving"," "," "," "," "," ","last"
"takeaway",1,"combo","Takeaway"," "," "," ","takeaway","yes","Yes","Tak","Yes, No, Takeaway Only...","Tak, Nie, Tylko na wynos...","last"
"takeaway",2,"combo"," "," "," "," "," ","no","No","Nie"," "," ","last"
"takeaway",3,"combo"," "," "," "," "," ","only","Takeaway Only","Tylko na wynos."," "," ","last"
"toilets/disposal",1,"combo","Disposal","Opróżnianie"," "," ","toilets:disposal","flush","Flush",," "," ","last"
"toilets/disposal",2,"combo"," "," "," "," "," ","pitlatrine","Pit/Latrine",," "," ","last"
"toilets/disposal",3,"combo"," "," "," "," "," ","chemical","Chemical",," "," ","last"
"toilets/disposal",4,"combo"," "," "," "," "," ","bucket","Bucket",," "," ","last"
"tourism",1,"typeCombo","Type","Typ"," "," ","tourism"," "," "," "," "," ","last"
"towertype",1,"combo","Tower type","Typ wieży"," "," ","tower:type"," "," "," "," "," ","last"
"tracktype",1,"combo","Track Type","Typ drogi nieutwardzonej"," "," ","tracktype","grade1","Solid: paved or heavily compacted hardcore surface","Utwardzona lub mocna ubita powierzchnia","Solid, Mostly Solid, Soft...","Utwardzona, nieubita...","last"
"tracktype",2,"combo"," "," "," "," "," ","grade2","Mostly Solid: gravel/rock with some soft material mixed in","Żwirowa z niewielką domieszką piasku, mułu lub gliny"," "," ","last"
"tracktype",3,"combo"," "," "," "," "," ","grade3","Even mixture of hard and soft materials","Składająca się z równej ilości twardych i miękkich materiałów"," "," ","last"
"tracktype",4,"combo"," "," "," "," "," ","grade4","Mostly Soft: soil/sand/grass with some hard material mixed in","Ziemia/piasek/trawa z domieszką twardych materiałów"," "," ","last"
"tracktype",5,"combo"," "," "," "," "," ","grade5","Soft: soil/sand/grass","Ziemia/piasek/trawa, bez dodatku materiałów utwardzonych, słabo widoczna"," "," ","last"
"trail_visibility",1,"combo","Trail Visibility","Widoczność szlaku"," "," ","trail_visibility","excellent","Excellent: unambiguous path or markers everywhere",,"Excellent, Good, Bad...","Doskonała, Dobra, Zła...","last"
"trail_visibility",2,"combo"," "," "," "," "," ","good","Good: markers visible, sometimes require searching",," "," ","last"
"trail_visibility",3,"combo"," "," "," "," "," ","intermediate","Intermediate: few markers, path mostly visible",," "," ","last"
"trail_visibility",4,"combo"," "," "," "," "," ","bad","Bad: no markers, path sometimes invisible/pathless",," "," ","last"
"trail_visibility",5,"combo"," "," "," "," "," ","horrible","Horrible: often pathless, some orientation skills required",," "," ","last"
"trail_visibility",6,"combo"," "," "," "," "," ","no","No: pathless, excellent orientation skills required",," "," ","last"
"trees",1,"combo","Trees","Drzewa"," "," ","trees"," "," "," "," "," ","last"
"tunnel",1,"combo","Tunnel","Tunel"," "," ","tunnel"," "," "," "," "," ","last"
"vending",1,"combo","Type of Goods","Rodzaje towarów"," "," ","vending"," "," "," "," "," ","last"
"water",1,"combo","Type","Typ"," "," ","water"," "," "," "," "," ","last"
"waterway",1,"typeCombo","Type","Typ"," "," ","waterway"," "," "," "," "," ","last"
"website",1,"url","Website","Strona WWW","website",true,"website"," "," "," ","http://example.com/","http://example.com/","last"
"wetland",1,"combo","Type","Typ"," "," ","wetland"," "," "," "," "," ","last"
"wheelchair",1,"radio","Wheelchair Access","Dostęp dla wózków inwalidzkich","wheelchair",true,"wheelchair"," "," "," "," "," ","last"
"width",1,"number","Width (Meters)","Szerokość (w metrach)"," "," ","width"," "," "," "," "," ","last"
"wikipedia",1,"wikipedia","Wikipedia","Wikipedia","wikipedia",true,"wikipedia"," "," "," "," "," ","last"
