"presetFieldsKey","r","type","labelEn","labelTransl","icon","universal","keys","optionskey","valueEn","valueTransl","placeholderEn","placeholderTransl","endRec"
"except",1,"combo","Exceptions","Exceptions"," "," ","except"," "," "," "," "," ","last"
"fax",1,"tel","Fax","Fax"," "," ","fax"," "," "," ","+31 42 123 4567","+33 1 23 45 67 89","last"
"fee",1,"check","Fee","Prix"," "," ","fee"," "," "," "," "," ","last"
"fire_hydrant/type",1,"combo","Type","Type"," "," ","fire_hydrant:type","pillar","Pillar/Aboveground","Pilier / hors sol"," "," ","last"
"fire_hydrant/type",2,"combo"," "," "," "," "," ","underground","Underground","Sous-terrain"," "," ","last"
"fire_hydrant/type",3,"combo"," "," "," "," "," ","wall","Wall","Mur"," "," ","last"
"fire_hydrant/type",4,"combo"," "," "," "," "," ","pond","Pond","Étang"," "," ","last"
"fixme",1,"textarea","Fix Me","À corriger"," "," ","fixme"," "," "," "," "," ","last"
"fuel",1,"combo","Fuel","Station-service"," "," ","fuel"," "," "," "," "," ","last"
"fuel/biodiesel",1,"check","Sells Biodiesel","Vente d'agro-carburant"," "," ","fuel:biodiesel"," "," "," "," "," ","last"
"fuel/diesel",1,"check","Sells Diesel","Vente de diesel"," "," ","fuel:diesel"," "," "," "," "," ","last"
"fuel/e10",1,"check","Sells E10","Vend du E10"," "," ","fuel:e10"," "," "," "," "," ","last"
"fuel/e85",1,"check","Sells E85","Vends du E85"," "," ","fuel:e85"," "," "," "," "," ","last"
"fuel/lpg",1,"check","Sells Propane","Vente de gaz propane"," "," ","fuel:lpg"," "," "," "," "," ","last"
"fuel/octane_100",1,"check","Sells Racing Gasoline","Vente d'Octane 100"," "," ","fuel:octane_100"," "," "," "," "," ","last"
"fuel/octane_91",1,"check","Sells Regular Gasoline","Vente de carburant Ordinaire"," "," ","fuel:octane_91"," "," "," "," "," ","last"
"fuel/octane_95",1,"check","Sells Midgrade Gasoline","Vente de Super 95"," "," ","fuel:octane_95"," "," "," "," "," ","last"
"fuel/octane_98",1,"check","Sells Premium Gasoline","Vente de Super 98"," "," ","fuel:octane_98"," "," "," "," "," ","last"
"gauge",1,"combo","Gauge","Écartement"," "," ","gauge"," "," "," "," "," ","last"
"generator/method",1,"combo","Method","Méthode"," "," ","generator:method"," "," "," "," "," ","last"
"generator/source",1,"combo","Source","Source"," "," ","generator:source"," "," "," "," "," ","last"
"generator/type",1,"combo","Type","Type"," "," ","generator:type"," "," "," "," "," ","last"
"golf_hole",1,"text","Reference","Référence"," "," ","ref"," "," "," ","Hole number (1-18)","Nombre de trous (1-18)","last"
"handicap",1,"number","Handicap","Handicap"," "," ","handicap"," "," "," ","1-18","1-18","last"
"highway",1,"typeCombo","Type","Type"," "," ","highway"," "," "," "," "," ","last"
"historic",1,"typeCombo","Type","Type"," "," ","historic"," "," "," "," "," ","last"
"hoops",1,"number","Hoops","Arceau"," "," ","hoops"," "," "," ","1, 2, 4...","1, 2, 4...","last"
"iata",1,"text","IATA","IATA"," "," ","iata"," "," "," "," "," ","last"
"icao",1,"text","ICAO","OACI"," "," ","icao"," "," "," "," "," ","last"
"incline",1,"combo","Incline","Pente"," "," ","incline"," "," "," "," "," ","last"
"information",1,"typeCombo","Type","Type"," "," ","information"," "," "," "," "," ","last"
"internet_access",1,"combo","Internet Access","Accès internet"," "," ","internet_access","yes","Yes","Oui"," "," ","last"
"internet_access",2,"combo"," "," "," "," "," ","no","No","Non"," "," ","last"
"internet_access",3,"combo"," "," "," "," "," ","wlan","Wifi","Wifi"," "," ","last"
"internet_access",4,"combo"," "," "," "," "," ","wired","Wired","Par câble"," "," ","last"
"internet_access",5,"combo"," "," "," "," "," ","terminal","Terminal","Ordinateur"," "," ","last"
"lamp_type",1,"combo","Type","Type"," "," ","lamp_type"," "," "," "," "," ","last"
"landuse",1,"typeCombo","Type","Type"," "," ","landuse"," "," "," "," "," ","last"
"lanes",1,"number","Lanes","Lignes"," "," ","lanes"," "," "," ","1, 2, 3...","1, 2, 3...","last"
"layer",1,"combo","Layer","Couche"," "," ","layer"," "," "," "," "," ","last"
"leisure",1,"typeCombo","Type","Type"," "," ","leisure"," "," "," "," "," ","last"
"length",1,"number","Length (Meters)","Longueur (mètres)"," "," ","length"," "," "," "," "," ","last"
"levels",1,"number","Levels","Niveaux"," "," ","building:levels"," "," "," ","2, 4, 6...","2, 4, 6...","last"
"lit",1,"check","Lit","Éclairage"," "," ","lit"," "," "," "," "," ","last"
"location",1,"combo","Location","Lieu"," "," ","location"," "," "," "," "," ","last"
"man_made",1,"typeCombo","Type","Type"," "," ","man_made"," "," "," "," "," ","last"
"maxspeed",1,"maxspeed","Speed Limit","Vitesse maximale autorisée"," "," ","maxspeed"," "," "," ","40, 50, 60...","50, 70, 90...","last"
"mtb/scale",1,"combo","Mountain Biking Difficulty","Difficulté VTT"," "," ","mtb:scale","0","0: Solid gravel/packed earth, no obstacles, wide curves","0 : Gravier/terre battue, pas d'obstacles, de grandes courbes","0, 1, 2, 3...","0, 1, 2, 3...","last"
"mtb/scale",2,"combo"," "," "," "," "," ","1","1: Some loose surface, small obstacles, wide curves","1 : Quelques graviers, de petits obstacles, de grandes courbes"," "," ","last"
"mtb/scale",3,"combo"," "," "," "," "," ","2","2: Much loose surface, large obstacles, easy hairpins","2 : Grande surface, grands obstacles, des épingles à cheveux faciles"," "," ","last"
"mtb/scale",4,"combo"," "," "," "," "," ","3","3: Slippery surface, large obstacles, tight hairpins","3 : Surface glissante, de gros obstacles épingles serrées"," "," ","last"
"mtb/scale",5,"combo"," "," "," "," "," ","4","4: Loose surface or boulders, dangerous hairpins","4 : Surface avec des rochers, des épingles à cheveux dangereuses"," "," ","last"
"mtb/scale",6,"combo"," "," "," "," "," ","5","5: Maximum difficulty, boulder fields, landslides","5 : Difficulté maximale, champs de blocs, glissements de terrain"," "," ","last"
"mtb/scale",7,"combo"," "," "," "," "," ","6","6: Not rideable except by the very best mountain bikers","6 : Non praticable, que par les meilleurs vététistes"," "," ","last"
"mtb/scale/imba",1,"combo","IMBA Trail Difficulty","IMBA Trail Difficulté"," "," ","mtb:scale:imba","0","Easiest (white circle)","Simplissime (ronds blancs)","Easy, Medium, Difficult...","Facile, Intermédiaire, Difficile...","last"
"mtb/scale/imba",2,"combo"," "," "," "," "," ","1","Easy (green circle)","Facile (ronds verts)"," "," ","last"
"mtb/scale/imba",3,"combo"," "," "," "," "," ","2","Medium (blue square)","Intermédiaire (carrés bleus)"," "," ","last"
"mtb/scale/imba",4,"combo"," "," "," "," "," ","3","Difficult (black diamond)","Difficile (losanges noirs)"," "," ","last"
"mtb/scale/imba",5,"combo"," "," "," "," "," ","4","Extremely Difficult (double black diamond)","Extrèmement difficile (doubles losanges noirs)"," "," ","last"
"mtb/scale/uphill",1,"combo","Mountain Biking Uphill Difficulty","Difficulté VTT en montée"," "," ","mtb:scale:uphill","0","0: Avg. incline <10%, gravel/packed earth, no obstacles","0: Inclinaison <10% , sol consistent, pas d'obstacles","0, 1, 2, 3...","0, 1, 2, 3...","last"
"mtb/scale/uphill",2,"combo"," "," "," "," "," ","1","1: Avg. incline <15%, gravel/packed earth, few small objects","1: Inclinaison < 15%, sol consistant, quelques menus obstacles"," "," ","last"
"mtb/scale/uphill",3,"combo"," "," "," "," "," ","2","2: Avg. incline <20%, stable surface, fistsize rocks/roots","2: Inclinaison <20%, surface stable, pierres/racines"," "," ","last"
"mtb/scale/uphill",4,"combo"," "," "," "," "," ","3","3: Avg. incline <25%, variable surface, fistsize rocks/branches","3: Inclinaison <25%, différents types de terrains, pierres/branches"," "," ","last"
"mtb/scale/uphill",5,"combo"," "," "," "," "," ","4","4: Avg. incline <30%, poor condition, big rocks/branches","4: Inclinaison <30%, conditions difficiles, rochers/branches"," "," ","last"
"mtb/scale/uphill",6,"combo"," "," "," "," "," ","5","5: Very steep, bike generally needs to be pushed or carried","5: Abrupt, le vélo doit généralement être porté ou poussé"," "," ","last"
"name",1,"localized","Name","Nom"," "," ","name"," "," "," ","Common name (if any)","Nom courant (si existant)","last"
"natural",1,"typeCombo","Natural","Nature"," "," ","natural"," "," "," "," "," ","last"
"network",1,"text","Network","Réseau"," "," ","network"," "," "," "," "," ","last"
"note",1,"textarea","Note","Note","note",true,"note"," "," "," "," "," ","last"
"office",1,"typeCombo","Type","Type"," "," ","office"," "," "," "," "," ","last"
"oneway",1,"check","One Way","Sens unique"," "," ","oneway"," "," "," "," "," ","last"
"oneway_yes",1,"check","One Way","Sens unique"," "," ","oneway"," "," "," "," "," ","last"
"opening_hours",1,"text","Hours","Heures"," "," ","opening_hours"," "," "," "," "," ","last"
"operator",1,"text","Operator","Opérateur"," "," ","operator"," "," "," "," "," ","last"
"par",1,"number","Par","Par"," "," ","par"," "," "," ","3, 4, 5...","3, 4, 5...","last"
"park_ride",1,"check","Park and Ride","Parking-relais"," "," ","park_ride"," "," "," "," "," ","last"
"parking",1,"combo","Type","Type"," "," ","parking","surface","Surface","Surface"," "," ","last"
"parking",2,"combo"," "," "," "," "," ","multi-storey","Multilevel","Multiples niveaux"," "," ","last"
"parking",3,"combo"," "," "," "," "," ","underground","Underground","Souterrain"," "," ","last"
"parking",4,"combo"," "," "," "," "," ","sheds","Sheds","Cabanes"," "," ","last"
"parking",5,"combo"," "," "," "," "," ","carports","Carports","Abris de voiture"," "," ","last"
"parking",6,"combo"," "," "," "," "," ","garage_boxes","Garage Boxes","Boxes de garage"," "," ","last"
"parking",7,"combo"," "," "," "," "," ","lane","Roadside Lane","Route"," "," ","last"
"phone",1,"tel","Phone","Téléphone ","telephone",true,"phone"," "," "," ","+31 42 123 4567","+33 1 23 45 67 89","last"
"piste/difficulty",1,"combo","Difficulty","Difficulté"," "," ","piste:difficulty","novice","Novice (instructional)","Novice (enseignement)","Easy, Intermediate, Advanced...","Facile, Intermédiaire, Avancé...","last"
"piste/difficulty",2,"combo"," "," "," "," "," ","easy","Easy (green circle)","Facile (ronds verts)"," "," ","last"
"piste/difficulty",3,"combo"," "," "," "," "," ","intermediate","Intermediate (blue square)","Intermédiaire (carrés bleus)"," "," ","last"
"piste/difficulty",4,"combo"," "," "," "," "," ","advanced","Advanced (black diamond)","Avancé (losanges noirs)"," "," ","last"
"piste/difficulty",5,"combo"," "," "," "," "," ","expert","Expert (double black diamond)","Expert (doubles losanges noirs)"," "," ","last"
"piste/difficulty",6,"combo"," "," "," "," "," ","freeride","Freeride (off-piste)","Freeride (hors piste)"," "," ","last"
"piste/difficulty",7,"combo"," "," "," "," "," ","extreme","Extreme (climbing equipment required)","Extrème (matériel d'escalade requis)"," "," ","last"
"piste/grooming",1,"combo","Grooming","Damage"," "," ","piste:grooming","classic","Classic","Classique"," "," ","last"
"piste/grooming",2,"combo"," "," "," "," "," ","mogul","Mogul","Piste de ski de bosses"," "," ","last"
"piste/grooming",3,"combo"," "," "," "," "," ","backcountry","Backcountry","Arrière pays"," "," ","last"
"piste/grooming",4,"combo"," "," "," "," "," ","classic+skating","Classic and Skating","Damage classique et pour pas de patineur"," "," ","last"
"piste/grooming",5,"combo"," "," "," "," "," ","scooter","Scooter/Snowmobile","Scooter des neiges"," "," ","last"
"piste/grooming",6,"combo"," "," "," "," "," ","skating","Skating","Patinage"," "," ","last"
"piste/type",1,"typeCombo","Type","Type"," "," ","piste:type"," "," "," "," "," ","last"
"place",1,"typeCombo","Type","Type"," "," ","place"," "," "," "," "," ","last"
"population",1,"text","Population","Population"," "," ","population"," "," "," "," "," ","last"
"power",1,"typeCombo","Type","Type"," "," ","power"," "," "," "," "," ","last"
"railway",1,"typeCombo","Type","Type"," "," ","railway"," "," "," "," "," ","last"
"recycling/cans",1,"check","Accepts Cans","Accepte les boîtes de conserve"," "," ","recycling:cans"," "," "," "," "," ","last"
"recycling/clothes",1,"check","Accepts Clothes","Accepte les vêtements"," "," ","recycling:clothes"," "," "," "," "," ","last"
"recycling/glass",1,"check","Accepts Glass","Accepte le verre"," "," ","recycling:glass"," "," "," "," "," ","last"
"recycling/paper",1,"check","Accepts Paper","Accepte le papier"," "," ","recycling:paper"," "," "," "," "," ","last"
"ref",1,"text","Reference","Référence"," "," ","ref"," "," "," "," "," ","last"
"relation",1,"combo","Type","Type"," "," ","type"," "," "," "," "," ","last"
"religion",1,"combo","Religion","Religion"," "," ","religion"," "," "," "," "," ","last"
"restriction",1,"combo","Type","Type"," "," ","restriction"," "," "," "," "," ","last"
"restrictions",1,"restrictions","Turn Restrictions","Interdictions de tourner","restrictions"," "," "," "," "," "," "," ","last"
"route",1,"combo","Type","Type"," "," ","route"," "," "," "," "," ","last"
"route_master",1,"combo","Type","Type"," "," ","route_master"," "," "," "," "," ","last"
"sac_scale",1,"combo","Hiking Difficulty","Difficulté de la randonnée"," "," ","sac_scale","hiking","T1: Hiking","T1 : Randonnée","Mountain Hiking, Alpine Hiking...","Randonnée de Montagne, Randonnée Alpine","last"
"sac_scale",2,"combo"," "," "," "," "," ","mountain_hiking","T2: Mountain Hiking","T2 : Randonnée de Montagne"," "," ","last"
"sac_scale",3,"combo"," "," "," "," "," ","demanding_mountain_hiking","T3: Demanding Mountain Hiking","T3 : Randonnée de Montagne Exigeante"," "," ","last"
"sac_scale",4,"combo"," "," "," "," "," ","alpine_hiking","T4: Alpine Hiking","T4 : Randonnée Alpine"," "," ","last"
"sac_scale",5,"combo"," "," "," "," "," ","demanding_alpine_hiking","T5: Demanding Alpine Hiking","T5 : Randonnée Alpine Exieante"," "," ","last"
"sac_scale",6,"combo"," "," "," "," "," ","difficult_alpine_hiking","T6: Difficult Alpine Hiking","T6 : Randonnée Alpine Difficile"," "," ","last"
"seasonal",1,"check","Seasonal","Saisonnier"," "," ","seasonal"," "," "," "," "," ","last"
"service",1,"combo","Type","Type"," "," ","service"," "," "," "," "," ","last"
"service/bicycle/chaintool",1,"check","Chain Tool","Outil de réparation de chaînes de vélo"," "," ","service:bicycle:chaintool"," "," "," "," "," ","last"
"service/bicycle/pump",1,"check","Air Pump","Pompe à air"," "," ","service:bicycle:pump"," "," "," "," "," ","last"
"shelter",1,"check","Shelter","Abri"," "," ","shelter"," "," "," "," "," ","last"
"shelter_type",1,"combo","Type","Type"," "," ","shelter_type"," "," "," "," "," ","last"
"shop",1,"typeCombo","Type","Type"," "," ","shop"," "," "," "," "," ","last"
"sloped_curb",1,"combo","Sloped Curb","Bateau - abaissement de trottoir"," "," ","sloped_curb"," "," "," "," "," ","last"
"smoking",1,"combo","Smoking","Fumeur"," "," ","smoking","no","No smoking anywhere","Interdiction de fumer, quel que soit l'endroit","No, Separated, Yes...","Non, Séparé, Oui","last"
"smoking",2,"combo"," "," "," "," "," ","separated","In smoking areas, not physically isolated","Dans des endroits fumeurs, non isolés physiquement"," "," ","last"
"smoking",3,"combo"," "," "," "," "," ","isolated","In smoking areas, physically isolated","Dans des endroits fumeurs, isolés physiquement"," "," ","last"
"smoking",4,"combo"," "," "," "," "," ","outside","Allowed outside","Autorisé dehors"," "," ","last"
"smoking",5,"combo"," "," "," "," "," ","yes","Allowed everywhere","Autorisé partout"," "," ","last"
"smoking",6,"combo"," "," "," "," "," ","dedicated","Dedicated to smokers (e.g. smokers' club)","Dédié aux fumeurs (ex : club de fumeurs)"," "," ","last"
"smoothness",1,"combo","Smoothness","Douceur"," "," ","smoothness","excellent","Thin Rollers: rollerblade, skateboard","Petites Roulettes : rollers, planche à roulettes","Thin Rollers, Wheels, Off-Road...","Petites Roulettes, Roues, Hors-Piste","last"
"smoothness",2,"combo"," "," "," "," "," ","good","Thin Wheels: racing bike","Petites Roues : Vélo de course"," "," ","last"
"smoothness",3,"combo"," "," "," "," "," ","intermediate","Wheels: city bike, wheelchair, scooter","Roues : vélo de ville, fauteuil roulant, scooter"," "," ","last"
"smoothness",4,"combo"," "," "," "," "," ","bad","Robust Wheels: trekking bike, car, rickshaw","Grandes Roues : VTT, voiture, pousse-pousse"," "," ","last"
"smoothness",5,"combo"," "," "," "," "," ","very_bad","High Clearance: light duty off-road vehicle","Garde au sol élevée : véhicule léger tout terrain"," "," ","last"
"smoothness",6,"combo"," "," "," "," "," ","horrible","Off-Road: heavy duty off-road vehicle","Hors-Piste : Gros véhicule hors-piste"," "," ","last"
"smoothness",7,"combo"," "," "," "," "," ","very_horrible","Specialized off-road: tractor, ATV","Spécialisé tout-terrain : tracteur, véhicule tout-terrain"," "," ","last"
"smoothness",8,"combo"," "," "," "," "," ","impassible","Impassible / No wheeled vehicle","Impossible / Pas de véhicule avec des roues"," "," ","last"
"social_facility_for",1,"radio","People served","Personnes desservies"," "," ","social_facility:for"," "," "," ","Homeless, Disabled, Child, etc","Sans-abris, handicapés, enfants, etc.","last"
"source",1,"text","Source","Source","source",true,"source"," "," "," "," "," ","last"
"sport",1,"combo","Sport","Sport"," "," ","sport"," "," "," "," "," ","last"
"sport_ice",1,"combo","Sport","Sport"," "," ","sport"," "," "," "," "," ","last"
"sport_racing",1,"combo","Sport","Sport"," "," ","sport"," "," "," "," "," ","last"
"structure",1,"radio","Structure","Structure"," "," ","bridge,tunnel,embankment,cutting,ford"," "," "," ","Unknown","Inconnu","last"
"studio_type",1,"combo","Type","Type"," "," ","type"," "," "," "," "," ","last"
"substation",1,"typeCombo","Type","Type"," "," ","substation"," "," "," "," "," ","last"
"supervised",1,"check","Supervised","Supervisé"," "," ","supervised"," "," "," "," "," ","last"
"surface",1,"combo","Surface","Revêtement"," "," ","surface"," "," "," "," "," ","last"
"tactile_paving",1,"check","Tactile Paving","Équipement de voirie podotactile"," "," ","tactile_paving"," "," "," "," "," ","last"
"takeaway",1,"combo","Takeaway","À emporter"," "," ","takeaway","yes","Yes","Oui","Yes, No, Takeaway Only...","Oui, Non, À emporter seulement...","last"
"takeaway",2,"combo"," "," "," "," "," ","no","No","Non"," "," ","last"
"takeaway",3,"combo"," "," "," "," "," ","only","Takeaway Only","À emporter seulement"," "," ","last"
"toilets/disposal",1,"combo","Disposal","Élimination"," "," ","toilets:disposal","flush","Flush","Toilettes publiques"," "," ","last"
"toilets/disposal",2,"combo"," "," "," "," "," ","pitlatrine","Pit/Latrine","Latrines"," "," ","last"
"toilets/disposal",3,"combo"," "," "," "," "," ","chemical","Chemical","Chimique"," "," ","last"
"toilets/disposal",4,"combo"," "," "," "," "," ","bucket","Bucket","Seau"," "," ","last"
"tourism",1,"typeCombo","Type","Type"," "," ","tourism"," "," "," "," "," ","last"
"towertype",1,"combo","Tower type","Type de tour"," "," ","tower:type"," "," "," "," "," ","last"
"tracktype",1,"combo","Track Type","Type de piste"," "," ","tracktype","grade1","Solid: paved or heavily compacted hardcore surface","Dur : pavé ou surface très compacte","Solid, Mostly Solid, Soft...","Dur, Majoritairement Dur, Mou...","last"
"tracktype",2,"combo"," "," "," "," "," ","grade2","Mostly Solid: gravel/rock with some soft material mixed in","Majoritairement dur : gravier/pierre avec quelque matériaux mous mélangés dedans"," "," ","last"
"tracktype",3,"combo"," "," "," "," "," ","grade3","Even mixture of hard and soft materials","Mélange à égalité entre matériaux mous et durs"," "," ","last"
"tracktype",4,"combo"," "," "," "," "," ","grade4","Mostly Soft: soil/sand/grass with some hard material mixed in","Majoritairement mou : terre/sable/herbe avec quelque matériaux durs mélangés dedans"," "," ","last"
"tracktype",5,"combo"," "," "," "," "," ","grade5","Soft: soil/sand/grass","Mou : terre/sable/herbe"," "," ","last"
"trail_visibility",1,"combo","Trail Visibility","Visibilité du sentier"," "," ","trail_visibility","excellent","Excellent: unambiguous path or markers everywhere","Excellent: chemin clairement identifiable ou balisage fréquent","Excellent, Good, Bad...","Excellent, Bon, Mauvais...","last"
"trail_visibility",2,"combo"," "," "," "," "," ","good","Good: markers visible, sometimes require searching","Bon: balisage globalement visible"," "," ","last"
"trail_visibility",3,"combo"," "," "," "," "," ","intermediate","Intermediate: few markers, path mostly visible","Intermédiaire: peu de balisage, sentier identifiable"," "," ","last"
"trail_visibility",4,"combo"," "," "," "," "," ","bad","Bad: no markers, path sometimes invisible/pathless","Mauvais: pas de balisage, sentier inconsistent"," "," ","last"
"trail_visibility",5,"combo"," "," "," "," "," ","horrible","Horrible: often pathless, some orientation skills required","Horrible: sentier disaraît fréquemment, nécessite de s'orienter"," "," ","last"
"trail_visibility",6,"combo"," "," "," "," "," ","no","No: pathless, excellent orientation skills required","Non: sans sentier, nécessite de bonnes compétences d'orientation"," "," ","last"
"tree_type",1,"combo","Type","Type"," "," ","type"," "," "," "," "," ","last"
"trees",1,"combo","Trees","Arbres"," "," ","trees"," "," "," "," "," ","last"
"tunnel",1,"combo","Tunnel","Tunnel"," "," ","tunnel"," "," "," "," "," ","last"
"vending",1,"combo","Type of Goods","Type de marchandises"," "," ","vending"," "," "," "," "," ","last"
"water",1,"combo","Type","Type"," "," ","water"," "," "," "," "," ","last"
"waterway",1,"typeCombo","Type","Type"," "," ","waterway"," "," "," "," "," ","last"
"website",1,"url","Website","Site internet","website",true,"website"," "," "," ","http://example.com/","http://example.com","last"
"wetland",1,"combo","Type","Type"," "," ","wetland"," "," "," "," "," ","last"
